nation,cls,date,sb_br,sb_lower_br,sb_battles_sum,sb_battles_mean,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death
Germany,Aviation,2020-03-14,1.0 ~ 12.0,1.0,6339.0,75.37422408794865,65.5492427827733,4.462232213282852,2.947668401956145,1.8568685912604512,1.303560498501341
Germany,Aviation,2020-03-10,1.0 ~ 12.0,1.0,6481.0,76.78552652408538,64.19878413825028,4.142650825489893,2.8811695725968214,1.8262521215861751,1.2780867150131152
Germany,Aviation,2020-03-08,1.0 ~ 12.0,1.0,6542.0,77.6078915657867,62.00311678385815,3.8672623051054726,2.861279425252216,1.786698257413635,1.216569856313054
Germany,Aviation,2020-03-01,1.0 ~ 12.0,1.0,7050.0,85.45147895367043,61.151182978723405,3.8083659574468087,2.7508581560283685,1.6175758865248229,1.1132141843971632
Germany,Aviation,2020-02-25,1.0 ~ 12.0,1.0,7538.0,93.3883160816366,59.945088882992835,3.604075351552136,2.667889360573096,1.4106434067391882,1.0190050411249665
Germany,Aviation,2020-02-21,1.0 ~ 12.0,1.0,7843.0,100.05254364191633,59.43266989672319,3.4612023460410555,2.6538237919163583,1.243573887543032,0.9769080708912404
Germany,Aviation,2020-02-16,1.0 ~ 12.0,1.0,8224.0,108.85569087203329,59.17885700389105,3.355158073929961,2.602554717898833,1.125869406614786,0.9388703793774319
Germany,Aviation,2020-02-11,1.0 ~ 12.0,1.0,8443.0,116.71130950458205,60.558718465000595,3.530087646571124,2.5841063602984717,1.0023024991116902,0.8653582849697975
Germany,Aviation,2020-02-08,1.0 ~ 12.0,1.0,8495.0,120.85142574317972,60.46680871100648,3.5630582695703352,2.5781259564449677,0.9724590935844614,0.8228204826368453
Germany,Aviation,2020-02-04,1.0 ~ 12.0,1.0,8439.0,123.09408415576208,60.932368764071576,3.551815380969309,2.578570920725204,0.9360267804242209,0.800842516885887
Germany,Aviation,2020-02-01,1.0 ~ 12.0,1.0,8219.0,121.64221785231031,60.93904976274486,3.5903236403455407,2.6620659447621366,0.9099488988928092,0.7935515269497507
Germany,Aviation,2020-01-28,1.0 ~ 12.0,1.0,7895.0,117.61537553221532,61.00963647878404,3.7090272324255857,2.7487435085497154,0.9263039898670045,0.8001811272957569
Germany,Aviation,2020-01-24,1.0 ~ 12.0,1.0,7479.0,109.7513570464834,62.12696082363953,3.7363297232250305,2.7412849311405267,1.0035432544457814,0.8373913624816152
Germany,Aviation,2020-01-20,1.0 ~ 12.0,1.0,7218.0,103.62726753942465,62.23890412856748,3.736920199501247,2.724770019395954,1.0159337766694374,0.861457467442505
Germany,Aviation,2020-01-16,1.0 ~ 12.0,1.0,6862.0,95.60884856181417,62.44481200816089,3.7352011075488196,2.7403584960652867,1.0411192072282132,0.8705056834742059
Germany,Aviation,2020-01-10,1.0 ~ 12.0,1.0,6692.0,88.05306500881066,61.661237298266585,3.6548595337716674,2.6639868499701134,1.0851165570830843,0.9456096832038255
Germany,Aviation,2020-01-06,1.0 ~ 12.0,1.0,6657.0,83.88907064594312,55.54517049722097,2.5844764909118223,2.5974237644584646,0.9501532221721496,0.9823028391167192
Germany,Aviation,2019-12-28,1.0 ~ 12.0,1.0,6841.0,85.4740493877316,55.064038883204205,2.6170004385323784,2.4166539979535155,0.8664201140184182,0.9379622862154655
Germany,Aviation,2019-12-23,1.0 ~ 12.0,1.0,6991.0,89.58168086859976,51.73573451580604,2.634179659562294,2.3892490344728934,0.7801187240738092,0.8737791446145045
Germany,Aviation,2019-12-17,1.0 ~ 12.0,1.0,7139.0,93.91666339217117,50.52086986972965,2.572636223560723,2.30647849838913,0.7309020871270485,0.8388303683989355
Germany,Aviation,2019-12-14,1.0 ~ 12.0,1.0,7192.0,96.22580684286052,50.39227196885428,2.5642839265850945,2.2261220800889876,0.7238973859844272,0.8117519466073414
Germany,Aviation,2019-12-09,1.0 ~ 12.0,1.0,7033.0,97.6977888716336,49.21075216834922,2.622778330726575,2.1853803497796105,0.7547518839755438,0.765802644675103
Germany,Aviation,2019-12-07,1.0 ~ 12.0,1.0,6792.0,95.74276494755736,49.34377944640754,2.6188265606595995,2.1729210836277972,0.7623719081272086,0.7233421672555947
Germany,Aviation,2019-11-25,1.0 ~ 12.0,1.0,5127.0,75.96985009334335,49.46983616149795,3.294154476301931,2.1270509069631363,0.8339243222157207,0.7525687536571095
Germany,Aviation,2019-11-22,1.0 ~ 12.0,1.0,5322.0,79.13536317434287,49.329269071777524,3.4391694851559564,2.1483502442690714,0.8920161593385945,0.7759394964299136
Germany,Fleet,2023-09-11,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-09-08,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-09-05,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-09-02,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-08-30,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-08-27,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-08-24,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-08-21,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-08-18,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-08-15,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-08-12,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-08-09,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-08-06,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-08-03,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-07-31,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-07-28,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-07-25,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-07-22,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-07-19,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-07-16,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-07-13,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-07-10,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-07-07,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-07-04,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-07-01,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-06-28,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-06-25,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-06-22,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-06-18,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-06-13,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-06-10,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-06-07,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-06-04,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-06-01,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-05-29,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-05-26,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-05-23,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-05-20,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-05-17,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-05-13,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-05-10,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-05-07,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-05-03,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-04-29,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-04-26,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-04-23,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-04-20,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-04-17,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-04-14,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-04-10,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-04-07,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-04-04,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-03-30,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-03-27,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-03-24,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-03-18,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-03-15,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-03-12,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-03-09,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-03-06,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-03-03,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-02-28,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-02-25,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-02-22,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-02-19,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-02-16,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-02-13,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-02-10,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-02-07,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-02-04,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-02-01,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-01-29,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-01-26,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-01-23,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-01-20,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-01-17,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-01-14,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-01-11,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-01-08,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-01-05,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2023-01-02,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-12-30,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-12-25,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-12-22,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-12-19,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-12-16,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-12-13,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-12-10,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-12-07,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-12-04,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-12-01,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-11-28,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-11-25,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-11-22,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-11-18,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-11-15,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-11-12,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-11-09,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-11-06,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-11-03,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-10-31,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-10-28,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-10-25,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-10-22,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-10-19,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-10-15,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-10-12,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-10-09,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-10-06,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-10-03,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-09-30,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-09-27,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-09-24,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-09-21,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-09-18,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-09-15,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-09-12,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-09-09,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-09-06,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-09-03,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-08-31,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-08-28,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-08-25,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-08-22,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-08-19,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-08-16,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-08-13,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-08-10,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-08-07,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-08-04,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-08-01,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-07-29,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-07-26,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-07-23,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-07-20,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-07-17,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-07-14,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-07-11,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-07-08,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-07-05,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-07-02,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-06-29,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-06-26,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-06-23,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-06-20,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-06-17,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-06-14,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-06-11,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-06-08,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-06-05,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-06-02,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-05-30,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-05-27,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-05-24,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-05-21,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-05-18,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-05-15,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-05-12,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-05-09,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-05-06,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-05-03,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-04-23,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-04-20,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-04-17,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-04-14,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-04-11,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-04-08,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-04-05,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-04-02,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-03-30,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-03-27,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-03-24,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-03-21,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-03-18,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-03-15,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-03-12,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-03-09,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-03-06,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-03-03,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-02-28,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-02-24,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-02-21,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-02-18,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-02-15,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-02-12,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-02-09,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-02-06,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-02-03,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-01-31,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-01-28,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-01-25,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-01-22,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-01-19,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-01-16,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-01-13,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
