nation,cls,date,rb_br,rb_lower_br,rb_battles_sum,rb_battles_mean,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death
Italy,Aviation,2020-07-02,1.0 ~ 11.3,1.0,35791.0,2576.090351105313,63.14256628761421,1.4492042692296947,2.234552261741779,0.7397650247268868,0.9956039227738818
Italy,Aviation,2020-06-29,1.0 ~ 11.3,1.0,37413.0,2551.4792323318297,63.39298666239007,1.4657685831128218,2.290931494400342,0.7378520835003877,1.0006150268623206
Italy,Aviation,2020-06-24,1.0 ~ 11.3,1.0,38652.0,2783.3240242651723,63.716247800889995,1.4862092517851597,2.3562465072958707,0.7443464762496119,1.0196256338611198
Italy,Aviation,2020-06-22,1.0 ~ 11.3,1.0,39086.0,2918.943279415412,64.05488845110781,1.4978309369083562,2.418608453154582,0.7449022667962953,1.0354436371079159
Italy,Aviation,2020-06-19,1.0 ~ 11.3,1.0,39314.0,3011.098420768748,64.438274406064,1.5152385918502316,2.483715470315918,0.7406966983771686,1.041180495497787
Italy,Aviation,2020-06-15,1.0 ~ 11.3,1.0,39050.0,3035.3258364851113,64.74454468629962,1.540830985915493,2.5343923175416134,0.7427336747759283,1.051570038412292
Italy,Aviation,2020-06-13,1.0 ~ 11.3,1.0,38837.0,3013.893315421522,64.96845791384504,1.5589298864484897,2.562736565646162,0.7497347889898808,1.0602353425856785
Italy,Aviation,2020-06-12,1.0 ~ 11.3,1.0,38609.0,2981.0717517869816,65.3195265352638,1.5679023025719392,2.5937157139527054,0.7572749876971692,1.0730083659250433
Italy,Aviation,2020-06-10,1.0 ~ 11.3,1.0,38496.0,2956.4368088526016,65.49565201579385,1.5727891209476308,2.604249272651704,0.7592261533665836,1.0807177369077308
Italy,Aviation,2020-06-07,1.0 ~ 11.3,1.0,38227.0,2841.903380078385,66.0582802731054,1.583255290763073,2.6153532843278313,0.7737468281581081,1.1063083684306902
Italy,Aviation,2020-06-06,1.0 ~ 11.3,1.0,38137.0,2797.242755050449,66.20193460419017,1.5859763484280358,2.612080918792773,0.7786010960484568,1.1137666832734614
Italy,Aviation,2020-06-03,1.0 ~ 11.3,1.0,37879.0,2650.973803189779,66.58933947569894,1.5775139259220148,2.5785382401858548,0.8117099184244567,1.1468879854272815
Italy,Aviation,2020-06-01,1.0 ~ 11.3,1.0,37803.0,2559.8200096553182,66.74026452927016,1.5713559770388594,2.5579459302171785,0.8275544268973363,1.1690691214982938
Italy,Aviation,2020-05-29,1.0 ~ 11.3,1.0,37924.0,2346.807235540582,66.92094531167598,1.5526244594452063,2.4980128678409455,0.8654213690538972,1.2067010336462398
Italy,Aviation,2020-05-26,1.0 ~ 11.3,1.0,38028.0,2205.567160119779,66.89881955401283,1.5395858314925843,2.463533449037551,0.8818057746923319,1.2261736089197433
Italy,Aviation,2020-05-24,1.0 ~ 11.3,1.0,38218.0,2104.933005746935,66.82793526610497,1.5251384164529802,2.426173269140196,0.8964888272541732,1.240743366999843
Italy,Aviation,2020-05-21,1.0 ~ 11.3,1.0,38527.0,1961.6051857465866,66.72787785189608,1.5038069405871208,2.357783632257897,0.9213795520024919,1.268241233420718
Italy,Aviation,2020-05-19,1.0 ~ 11.3,1.0,38658.0,1878.3960733874399,66.68715117181436,1.4879929122044595,2.3127487195405867,0.9423920016555436,1.2861837135909773
Italy,Aviation,2020-05-17,1.0 ~ 11.3,1.0,38921.0,1820.6571374272037,66.68637496467203,1.4661108399064773,2.2636764214691296,0.957158860255389,1.30309986896534
Italy,Aviation,2020-05-15,1.0 ~ 11.3,1.0,39166.0,1775.6432004734615,66.74158760149109,1.4410971250574478,2.222628555379666,0.9655997548894449,1.3146504621355255
Italy,Aviation,2020-05-14,1.0 ~ 11.3,1.0,39251.0,1757.3536334115047,66.73587297138927,1.4252426689765867,2.202234083208071,0.9680759725866858,1.3188660161524548
Italy,Aviation,2020-05-13,1.0 ~ 11.3,1.0,39291.0,1740.7562675313875,66.72894657809677,1.4129253518617495,2.185033213713064,0.9668361711333385,1.3234944389300345
Italy,Aviation,2020-05-10,1.0 ~ 11.3,1.0,39188.0,1725.4038503622369,66.574600643054,1.3849285495559864,2.15601561702562,0.9623882310911505,1.331649994896397
Italy,Aviation,2020-05-07,1.0 ~ 11.3,1.0,38315.0,1651.9474342548142,66.41179433642176,1.3572512070990475,2.1468257862455955,0.9475135064596111,1.3192608638914265
Italy,Aviation,2020-05-03,1.0 ~ 11.3,1.0,37159.0,1591.9857564459812,66.24448854920746,1.3629656341666887,2.192381388089023,0.9385524368255335,1.3229158481121666
Italy,Aviation,2020-04-28,1.0 ~ 11.3,1.0,34913.0,1494.260314500039,65.85867613782831,1.3654767565090369,2.24321227050096,0.9160286999112078,1.299855641165182
Italy,Aviation,2020-04-26,1.0 ~ 11.3,1.0,33458.0,1429.2865708648255,65.6744981768187,1.3723486161755036,2.256046386514436,0.8904800047821149,1.2630500926534758
Italy,Aviation,2020-04-22,1.0 ~ 11.3,1.0,31801.0,1360.0040759739197,65.56673186377786,1.3886412376969277,2.28869123612465,0.8694852363133236,1.2285063362787336
Italy,Aviation,2020-04-18,1.0 ~ 11.3,1.0,30209.0,1297.8745187663474,65.48939918567314,1.4093151047701018,2.2954500314475816,0.8460813002747526,1.1891105299745108
Italy,Aviation,2020-04-16,1.0 ~ 11.3,1.0,28734.0,1242.3692433352592,65.27638616273406,1.4233187165030974,2.2838689357555513,0.8277027215145821,1.1488713718939236
Italy,Aviation,2020-04-14,1.0 ~ 11.3,1.0,27793.0,1207.5782690036908,65.32505738855107,1.4353837297161154,2.2702986363472815,0.8236286115208866,1.1226985212103768
Italy,Aviation,2020-04-09,1.0 ~ 11.3,1.0,26223.0,1143.8723506815802,65.21076840941159,1.4503706669717424,2.298481867063265,0.8038138275559623,1.1051115433016818
Italy,Aviation,2020-04-05,1.0 ~ 11.3,1.0,25189.0,1107.6770178561187,64.94508118623209,1.4734006907777206,2.3069927349239747,0.7890559371154076,1.0842601929413633
Italy,Aviation,2020-04-04,1.0 ~ 11.3,1.0,25039.0,1104.5965028231171,64.85327049802308,1.4782655058109349,2.3016302567993927,0.7903266903630336,1.0832613123527297
Italy,Aviation,2020-04-01,1.0 ~ 11.3,1.0,24808.0,1098.9751090511884,64.71936310867461,1.4774790390196708,2.281457594324412,0.7906381006127057,1.08811230248307
Italy,Aviation,2020-03-30,1.0 ~ 11.3,1.0,24787.0,1099.1790662340577,64.71496469923751,1.4736841892927743,2.276417476903215,0.7919720014523741,1.0905999112437972
Italy,Aviation,2020-03-28,1.0 ~ 11.3,1.0,24757.0,1098.5939986756746,64.70375853294018,1.4711148362079411,2.271024760673749,0.7885911055459062,1.0940748071252575
Italy,Aviation,2020-03-26,1.0 ~ 11.3,1.0,24588.0,1095.4935906039218,64.86373759557509,1.4809956076134698,2.2640470961444605,0.8058451277045714,1.1067024564828372
Italy,Aviation,2020-03-24,1.0 ~ 11.3,1.0,24533.0,1095.6490561727253,64.92162189703664,1.4846826723189175,2.2615990706395466,0.8133465128602291,1.1101642685362572
Italy,Aviation,2020-03-21,1.0 ~ 11.3,1.0,24487.0,1099.7312653426081,65.09785804712705,1.4940948258259485,2.230865357128272,0.829239188140646,1.1089365785927228
Italy,Aviation,2020-03-19,1.0 ~ 11.3,1.0,24489.0,1105.054378845482,65.24789333986688,1.490400179672506,2.209119196373882,0.833192453754747,1.0997611172363102
Italy,Aviation,2020-03-15,1.0 ~ 11.3,1.0,24338.0,1107.7959894677733,65.6054433396335,1.5265408003944452,2.2396548607116444,0.8428153504807295,1.0879028679431342
Italy,Aviation,2020-03-14,1.0 ~ 11.3,1.0,24338.0,1107.7959894677733,65.6054433396335,1.5265408003944452,2.2396548607116444,0.8428153504807295,1.0879028679431342
Italy,Aviation,2020-03-10,1.0 ~ 11.3,1.0,24119.0,1103.567837251406,65.62195447572454,1.552494713711182,2.30187984576475,0.8432211119864008,1.0972751772461544
Italy,Aviation,2020-03-08,1.0 ~ 11.3,1.0,24003.0,1096.8889994074814,65.82567554055743,1.5671345248510604,2.336520851560222,0.8483914510686164,1.109900012498438
Italy,Aviation,2020-03-01,1.0 ~ 11.3,1.0,23873.0,1082.7494688327586,67.04810580991077,1.6383839483935827,2.520167134419637,0.8678636953880953,1.1661136011393625
Italy,Aviation,2020-02-25,1.0 ~ 11.3,1.0,24197.0,1102.5610417728553,68.12990783981485,1.722099433814109,2.6429569781377853,0.8844670826962021,1.179141215853205
Italy,Aviation,2020-02-21,1.0 ~ 11.3,1.0,24920.0,1145.4550528357408,68.73823394863564,1.7751934189406098,2.733565008025682,0.8807191011235954,1.194088683788122
Italy,Aviation,2020-02-16,1.0 ~ 11.3,1.0,25944.0,1202.0741881017234,69.01559589885909,1.7859805735430159,2.7868258556891767,0.8765047795251311,1.2078576934936789
Italy,Aviation,2020-02-11,1.0 ~ 11.3,1.0,27702.0,1303.0151247603462,69.09833080643996,1.7553349938632592,2.779985199624576,0.8451054075518014,1.1956663778788537
Italy,Aviation,2020-02-08,1.0 ~ 11.3,1.0,28703.0,1356.7194844131664,69.15201198480996,1.738882695188656,2.761206494094694,0.83196286102498,1.182489635229767
Italy,Aviation,2020-02-04,1.0 ~ 11.3,1.0,29518.0,1398.7302672192484,69.43069652415475,1.7314387831153872,2.7452459516227385,0.822102107188834,1.1673799037875194
Italy,Aviation,2020-02-01,1.0 ~ 11.3,1.0,29808.0,1410.1777668746645,69.47123087761675,1.7302056494900697,2.7351301663982825,0.8199107622114868,1.1548701690821255
Italy,Aviation,2020-01-28,1.0 ~ 11.3,1.0,29640.0,1401.0400809716598,69.60352834008097,1.7227297570850202,2.74103677462888,0.8297948717948718,1.175811403508772
Italy,Aviation,2020-01-24,1.0 ~ 11.3,1.0,28678.0,1331.7247841938458,69.45617232721948,1.72101959690355,2.739055722156357,0.8399445568031243,1.1940417741823002
Italy,Aviation,2020-01-20,1.0 ~ 11.3,1.0,27862.0,1278.0598375724803,69.4925156126624,1.7238687100710646,2.7512174287560116,0.8512278371976169,1.2056438877323954
Italy,Aviation,2020-01-16,1.0 ~ 11.3,1.0,26768.0,1212.4024716493989,69.34454385833831,1.7348714883442917,2.7799391063956964,0.8756993424985058,1.2342741332934848
Italy,Aviation,2020-01-10,1.0 ~ 11.3,1.0,24935.0,1115.6195118419002,69.20229155805093,1.762561860838179,2.839215560457189,0.9190511329456587,1.27820653699619
Italy,Aviation,2020-01-06,1.0 ~ 11.3,1.0,23566.0,1117.5484148537912,68.51080836798778,1.76460154459815,2.8466608673512686,0.926544598149877,1.2831906135958582
Italy,Aviation,2019-12-28,1.0 ~ 11.3,1.0,22864.0,1130.491758635604,67.88301871938418,1.760813943317005,2.826488365990203,0.907727431770469,1.2379885409377187
Italy,Aviation,2019-12-23,1.0 ~ 11.3,1.0,22863.0,1185.904581395462,67.52454533525784,1.7565481345405243,2.855101692691248,0.8859633468923588,1.2087582556969778
Italy,Aviation,2019-12-17,1.0 ~ 11.3,1.0,23020.0,1231.5007939955594,66.94619504778454,1.745952215464813,2.8251107732406604,0.8716242397914857,1.1755447437011295
Italy,Aviation,2019-12-14,1.0 ~ 11.3,1.0,23191.0,1258.56554985411,66.42694493553533,1.7280181967142425,2.7759993100771854,0.8548441205640118,1.1487762494070974
Italy,Aviation,2019-12-09,1.0 ~ 11.3,1.0,23530.0,1301.437194834018,65.86406799830004,1.7103089672758183,2.6965656608584787,0.8454203144921376,1.1355767105822352
Italy,Aviation,2019-12-07,1.0 ~ 11.3,1.0,22808.0,1271.8208316282787,65.80008593475974,1.7035864608909155,2.6815551560855835,0.8458106804629955,1.1318261136443353
Italy,Aviation,2019-11-25,1.0 ~ 11.3,1.0,18325.0,1040.7584439896923,65.27017735334243,1.6362706684856754,2.5667012278308325,0.8525855388813097,1.142156070941337
Italy,Aviation,2019-11-22,1.0 ~ 11.3,1.0,19718.0,1122.949901246464,65.55202556040166,1.6046470230246475,2.508037833451669,0.8642240592352165,1.1625180038543463
Italy,Fleet,2022-01-31,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-01-28,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-01-25,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-01-22,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-01-19,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-01-16,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-01-13,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-01-10,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-01-07,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-01-04,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-01-01,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-12-29,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-12-26,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-12-23,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-12-20,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-12-17,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-12-14,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-12-11,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-12-08,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-12-05,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-11-30,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-11-27,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-11-24,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-11-21,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-11-18,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-11-15,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-11-12,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-11-09,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-11-06,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-11-03,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-10-27,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-10-24,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-10-21,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-10-18,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-10-15,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-10-12,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-10-09,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-10-05,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-10-02,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-09-29,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-09-26,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-09-23,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-09-20,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-09-17,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-09-14,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-09-11,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-09-08,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-09-05,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-09-02,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-08-30,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-08-27,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-08-24,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-08-21,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-08-18,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-08-15,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-08-12,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-08-09,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-08-06,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-08-03,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-07-31,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-07-28,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-07-26,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-07-23,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-07-20,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-07-17,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-07-14,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-07-11,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-07-08,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-07-05,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-07-02,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-06-29,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-06-26,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-06-23,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-06-19,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-06-16,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-06-13,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-06-10,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-06-07,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-06-04,1.0 ~ 11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Ground_vehicles,2022-01-31,1.0 ~ 11.3,1.0,60536.0,1968.0318226619972,55.8854002576979,0.10687954275142063,0.10465987181181445,1.770126371084974,1.4654529536143783
Italy,Ground_vehicles,2022-01-28,1.0 ~ 11.3,1.0,58709.0,1900.7397375189496,55.870645897562554,0.10855473607113048,0.10393908940707558,1.7691973973326065,1.467278952119777
Italy,Ground_vehicles,2022-01-25,1.0 ~ 11.3,1.0,56368.0,1808.1456074368434,55.797496451887596,0.10860133409026398,0.10382663922793073,1.7866129718989496,1.4730059608288388
Italy,Ground_vehicles,2022-01-22,1.0 ~ 11.3,1.0,53798.0,1708.6324919141975,55.681462693780446,0.1085518048998104,0.10218781367337076,1.8145644819510018,1.4833109037510688
Italy,Ground_vehicles,2022-01-19,1.0 ~ 11.3,1.0,50807.0,1597.6820926906398,55.498064243116104,0.10817348003227903,0.09919715787194677,1.839738815517547,1.496056055267975
Italy,Ground_vehicles,2022-01-16,1.0 ~ 11.3,1.0,47774.0,1478.1727847085585,55.29227843596935,0.10773977477288901,0.0963038472809478,1.876661782559551,1.5049286222631555
Italy,Ground_vehicles,2022-01-13,1.0 ~ 11.3,1.0,45053.0,1367.8227398841364,54.83999245333274,0.10676558719730096,0.09300734690253702,1.8982283088806517,1.5247293188022997
Italy,Ground_vehicles,2022-01-10,1.0 ~ 11.3,1.0,42797.0,1279.4178848205872,54.662763277799854,0.10514171554080892,0.08890389513283642,1.9422770287636983,1.5425398976563776
Italy,Ground_vehicles,2022-01-07,1.0 ~ 11.3,1.0,41096.0,1212.2732796379212,54.466371423009534,0.10245060346505741,0.08532460580105121,1.9778326357796379,1.5553924956200118
Italy,Ground_vehicles,2022-01-04,1.0 ~ 11.3,1.0,40013.0,1166.2652600404872,54.19943518356534,0.10102491690200684,0.08449054057431335,1.999805813110739,1.5691752680378879
Italy,Ground_vehicles,2022-01-01,1.0 ~ 11.3,1.0,39871.0,1157.9494277377876,54.06726342454415,0.10089413358079807,0.0837498432444634,1.9981723558476083,1.5767369767500186
Italy,Ground_vehicles,2021-12-29,1.0 ~ 11.3,1.0,40111.0,1168.5932308676756,53.90628805065943,0.1007506668993543,0.0827538580439281,2.004487297748747,1.579979307421904
Italy,Ground_vehicles,2021-12-26,1.0 ~ 11.3,1.0,40612.0,1192.4883708427722,53.7679688269477,0.10021003644243079,0.08306461144489312,2.013683640303359,1.571457697232345
Italy,Ground_vehicles,2021-12-23,1.0 ~ 11.3,1.0,41072.0,1218.1160137482145,53.80045992403584,0.09979621153097,0.0810773763147643,2.025630356447215,1.5715845344760417
Italy,Ground_vehicles,2021-12-20,1.0 ~ 11.3,1.0,41813.0,1250.4068858170108,53.88299524071461,0.10019371965656615,0.08159950254705474,2.0540121493315473,1.5770530696194964
Italy,Ground_vehicles,2021-12-17,1.0 ~ 11.3,1.0,42571.0,1281.6654342157806,53.96766014422964,0.09957623734467125,0.08137065138239648,2.0661793239529254,1.5759775433980878
Italy,Ground_vehicles,2021-12-14,1.0 ~ 11.3,1.0,43724.0,1401.313183453786,54.10306513585216,0.09870620254322568,0.08329224224682097,2.091468529869179,1.5862336474247551
Italy,Ground_vehicles,2021-12-11,1.0 ~ 11.3,1.0,44306.0,1420.9400645510766,54.15927820159798,0.09746580598564528,0.08230736243398186,2.112010562903444,1.5867810228862909
Italy,Ground_vehicles,2021-12-08,1.0 ~ 11.3,1.0,44440.0,1424.402863411341,54.05503802880288,0.09574009900990099,0.08253330333033304,2.1451257875787575,1.5877592259225923
Italy,Ground_vehicles,2021-12-05,1.0 ~ 11.3,1.0,44294.0,1417.877029243991,53.84854698153249,0.09572989569693413,0.08353050074502191,2.1704440782047225,1.5839436492527204
Italy,Ground_vehicles,2021-11-30,1.0 ~ 11.3,1.0,43532.0,1387.064756960397,53.33409331066802,0.09686276761922265,0.08329229072865937,2.1277007718459986,1.5761361756868513
Italy,Ground_vehicles,2021-11-27,1.0 ~ 11.3,1.0,43244.0,1374.6575332223354,53.15349412635279,0.09569766904079177,0.08509989825178059,2.1392498381278324,1.5811229303487186
Italy,Ground_vehicles,2021-11-24,1.0 ~ 11.3,1.0,42712.0,1364.5001631079479,52.99721975088968,0.09558765686458139,0.08619638509084097,2.135,1.5774026034837987
Italy,Ground_vehicles,2021-11-21,1.0 ~ 11.3,1.0,42455.0,1370.3703784399167,52.7883066776587,0.09531386173595571,0.08847132257684606,2.107196561064657,1.5642635731951477
Italy,Ground_vehicles,2021-11-18,1.0 ~ 11.3,1.0,42262.0,1380.4415207515028,52.6986801381856,0.09696393923619327,0.08961005158298235,2.067018125029577,1.5460257441673373
Italy,Ground_vehicles,2021-11-15,1.0 ~ 11.3,1.0,42049.0,1386.5315699144649,52.788119336964016,0.09731908012081142,0.08941853551808607,2.04630407381864,1.5325153987015148
Italy,Ground_vehicles,2021-11-12,1.0 ~ 11.3,1.0,42330.0,1415.3106583195529,52.64869336168202,0.098781006378455,0.0924632648240019,1.9814238128986537,1.5116243798724307
Italy,Ground_vehicles,2021-11-09,1.0 ~ 11.3,1.0,42839.0,1453.2107643346792,52.494750110880275,0.09908121104600948,0.09492261724129882,1.9164170498844508,1.4922827330236466
Italy,Ground_vehicles,2021-11-06,1.0 ~ 11.3,1.0,43358.0,1495.2940076418045,52.48242861755616,0.09736150191429493,0.09555814382582223,1.8586802896812584,1.4784097513722958
Italy,Ground_vehicles,2021-11-03,1.0 ~ 11.3,1.0,43800.0,1534.7208770928464,52.484922374429225,0.09484337899543378,0.0947134703196347,1.8225351598173516,1.4733308219178085
Italy,Ground_vehicles,2021-10-27,1.0 ~ 11.3,1.0,41138.0,1481.4819015670832,52.34396275949244,0.09457824882104136,0.09296271087558947,1.7566641547960524,1.4569568282366665
Italy,Ground_vehicles,2021-10-24,1.0 ~ 11.3,1.0,40198.0,1461.9600593727714,52.26237797900393,0.09507089904970398,0.09324717647644161,1.735435842579233,1.450406736653565
Italy,Ground_vehicles,2021-10-21,1.0 ~ 11.3,1.0,40761.0,1496.8571011506097,52.255464537180146,0.09581806138220358,0.09395304335026128,1.734635313166998,1.456458134000638
Italy,Ground_vehicles,2021-10-18,1.0 ~ 11.3,1.0,41576.0,1545.7946010518888,52.09991172791996,0.09701943428901288,0.09485207812199345,1.7353251876082358,1.4603453915720606
