nation,cls,date,ab_br,ab_lower_br,ab_battles_sum,ab_battles_mean,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death
Britain,Ground_vehicles,2020-06-03,1.0 ~ 11.0,1.0,36456.0,714.9902276194656,54.16551184990125,0.12449308755760369,0.22551569014702655,2.155450131665569,2.094513385999561
Britain,Ground_vehicles,2020-06-01,1.0 ~ 11.0,1.0,37295.0,731.5527448464304,54.06412870357957,0.1270980024131921,0.22728515886848102,2.0912663895964605,2.070253653304732
Britain,Ground_vehicles,2020-05-29,1.0 ~ 11.0,1.0,39448.0,773.6872199447614,53.92885900425877,0.12978097748935305,0.23535616507807744,2.002417106063679,2.037326607179071
Britain,Ground_vehicles,2020-05-26,1.0 ~ 11.0,1.0,40689.0,788.2610776400313,53.95466661751334,0.12733441470667747,0.2371596746049301,1.9769175944358426,2.0279942982132764
Britain,Ground_vehicles,2020-05-24,1.0 ~ 11.0,1.0,42078.0,815.670247318472,54.14539735728884,0.12528732354199346,0.2340712486334902,1.9610787109653498,2.016645515471268
Britain,Ground_vehicles,2020-05-21,1.0 ~ 11.0,1.0,44339.0,857.9917714599316,54.37150364239157,0.1142041994632265,0.22337648571235255,1.9412986310020521,2.0030751708428247
Britain,Ground_vehicles,2020-05-19,1.0 ~ 11.0,1.0,45750.0,885.8527317200104,54.438841530054646,0.10729442622950819,0.2199591256830601,1.9235007650273226,1.9977495081967214
Britain,Ground_vehicles,2020-05-17,1.0 ~ 11.0,1.0,47154.0,914.1400658834176,54.4565292446028,0.10716800271450991,0.2259952496076685,1.909434618484116,1.9934493362175005
Britain,Ground_vehicles,2020-05-15,1.0 ~ 11.0,1.0,48504.0,942.8222790167525,54.482353414151405,0.1073995959096157,0.2292140854362527,1.9007026224641266,1.9861232063334981
Britain,Ground_vehicles,2020-05-14,1.0 ~ 11.0,1.0,49048.0,955.0113467565301,54.44840340075029,0.10858546729734138,0.23237318545098679,1.897846803131626,1.9827051052030664
Britain,Ground_vehicles,2020-05-13,1.0 ~ 11.0,1.0,49561.0,966.204475052869,54.43249046629406,0.10994531990879926,0.23314824156090477,1.894093743064103,1.9827660862371623
Britain,Ground_vehicles,2020-05-10,1.0 ~ 11.0,1.0,50523.0,988.2754318400954,54.28995823684264,0.11260277497377433,0.23075430991825507,1.8883631217465313,1.9831747916790374
Britain,Ground_vehicles,2020-05-07,1.0 ~ 11.0,1.0,50388.0,987.4801100602184,54.19635825990315,0.11448995792649043,0.2322971739303009,1.9365442168770342,2.007599428435342
Britain,Ground_vehicles,2020-05-03,1.0 ~ 11.0,1.0,49096.0,959.766304548135,54.11811919504645,0.11556257128890338,0.23221138178262996,1.9915003258921298,2.037258839824018
Britain,Ground_vehicles,2020-04-28,1.0 ~ 11.0,1.0,46637.0,909.0897024332816,54.45194480777066,0.1175588052404743,0.23108862062311042,2.0719660355511715,2.083980959324142
Britain,Ground_vehicles,2020-04-26,1.0 ~ 11.0,1.0,44797.0,870.9271448874658,54.7285054802777,0.12074491595419334,0.23206978145857982,2.115089849766725,2.110244212782106
Britain,Ground_vehicles,2020-04-22,1.0 ~ 11.0,1.0,42660.0,830.2011874065144,54.85210806375997,0.12349578059071732,0.23881293952180027,2.1491516643225506,2.1354671823722455
Britain,Ground_vehicles,2020-04-18,1.0 ~ 11.0,1.0,40564.0,796.5015815689258,54.91004831870624,0.1254489202248299,0.24832979982250272,2.1767513065772603,2.1570705551720737
Britain,Ground_vehicles,2020-04-16,1.0 ~ 11.0,1.0,38675.0,767.2767266906762,54.938062831286366,0.13174893341952165,0.25717362637362634,2.200091531997414,2.1815257918552033
Britain,Ground_vehicles,2020-04-14,1.0 ~ 11.0,1.0,37492.0,749.2120061803661,54.88167342366371,0.1370729755681212,0.26436173050250716,2.210638269497493,2.2020439026992427
Britain,Ground_vehicles,2020-04-09,1.0 ~ 11.0,1.0,36071.0,766.3728635059692,54.751640098694246,0.14284494469241218,0.2793432397216601,2.223818580022733,2.2295131823348395
Britain,Ground_vehicles,2020-04-05,1.0 ~ 11.0,1.0,35800.0,776.152613727055,54.45218016759777,0.1517751396648045,0.2922606145251397,2.2304332402234635,2.2287455307262567
Britain,Ground_vehicles,2020-04-04,1.0 ~ 11.0,1.0,35816.0,779.4251392035483,54.43731879606881,0.15312541880723698,0.2977490507035962,2.2222752401161494,2.2227769711860623
Britain,Ground_vehicles,2020-04-01,1.0 ~ 11.0,1.0,36115.0,798.1578772835452,54.41751239097328,0.1551970095528174,0.3140872213761595,2.186442752318981,2.2145712307905305
Britain,Ground_vehicles,2020-03-30,1.0 ~ 11.0,1.0,36097.0,800.7062831365753,54.43240518602654,0.15684793750173145,0.3154954705377178,2.182382746488628,2.2146361193450983
Britain,Ground_vehicles,2020-03-28,1.0 ~ 11.0,1.0,35998.0,805.1360928781759,54.569745541418975,0.1587915995333074,0.31712178454358575,2.180843102394577,2.2127059836657588
Britain,Ground_vehicles,2020-03-26,1.0 ~ 11.0,1.0,35783.0,806.2800837854635,54.74413716010396,0.15671212586982647,0.3064013637760948,2.1720090545789903,2.2140083279769724
Britain,Ground_vehicles,2020-03-24,1.0 ~ 11.0,1.0,35746.0,807.7542375703708,54.79675040563979,0.15521568846863984,0.3010596989872993,2.165404241033962,2.210639232361663
Britain,Ground_vehicles,2020-03-21,1.0 ~ 11.0,1.0,35663.0,838.2404683124969,54.9824106216527,0.1560008972885063,0.2897246445896307,2.1562857863892555,2.213346325323164
Britain,Ground_vehicles,2020-03-19,1.0 ~ 11.0,1.0,35591.0,841.2882767981739,55.175152988114974,0.15797111629344496,0.2842322497260543,2.1510280688938215,2.2193037565676716
Britain,Ground_vehicles,2020-03-15,1.0 ~ 11.0,1.0,34484.0,866.7510360222271,55.628882380234316,0.15591201716738198,0.2696865212852337,2.1598268762324557,2.2356603062289757
Britain,Ground_vehicles,2020-03-14,1.0 ~ 11.0,1.0,34484.0,866.7510360222271,55.628882380234316,0.15591201716738198,0.2696865212852337,2.1598268762324557,2.2356603062289757
Britain,Ground_vehicles,2020-03-10,1.0 ~ 11.0,1.0,33905.0,855.5146631695003,55.98428609349653,0.16068662439168266,0.26821678218551837,2.1756855920955607,2.245746939979354
Britain,Ground_vehicles,2020-03-08,1.0 ~ 11.0,1.0,33511.0,844.2710048299705,56.30664647429203,0.15844677866969056,0.2699791113365761,2.1852851302557372,2.2549252484258897
Britain,Ground_vehicles,2020-03-01,1.0 ~ 11.0,1.0,34078.0,819.4750949502403,57.06053670990081,0.14982833499618523,0.23632138036269737,2.221804096484535,2.305859205352427
Britain,Ground_vehicles,2020-02-25,1.0 ~ 11.0,1.0,35240.0,831.7548852089077,57.319487514188424,0.14815181611804765,0.22009364358683317,2.228434165720772,2.3012568104426787
Britain,Ground_vehicles,2020-02-21,1.0 ~ 11.0,1.0,37205.0,876.4335144405833,57.420535680688076,0.13763848945034268,0.2145789544416073,2.210241902970031,2.27258594274963
Britain,Ground_vehicles,2020-02-16,1.0 ~ 11.0,1.0,39907.0,953.8385824422734,56.881318565665175,0.12111459142506328,0.1941017866539705,2.1735748114365903,2.220900593880773
Britain,Ground_vehicles,2020-02-11,1.0 ~ 11.0,1.0,43153.0,1043.2534246915461,56.21269158575302,0.10434037031029128,0.16673881306050564,2.1064241188329897,2.1501619817857396
Britain,Ground_vehicles,2020-02-08,1.0 ~ 11.0,1.0,44804.0,1089.4054004000493,55.932875859298285,0.10103383626461923,0.15808298366217302,2.071568609945541,2.1120904383537185
Britain,Ground_vehicles,2020-02-04,1.0 ~ 11.0,1.0,46219.0,1128.8854884973093,55.643679871914145,0.10135766676042321,0.15335879183885417,2.0439433999004737,2.070662714468076
Britain,Ground_vehicles,2020-02-01,1.0 ~ 11.0,1.0,46919.0,1152.2344438084276,55.29790106353503,0.10296852021569088,0.1566194931690786,2.018683688910676,2.034417187067073
Britain,Ground_vehicles,2020-01-28,1.0 ~ 11.0,1.0,47018.0,1161.1286571606822,54.693713684120965,0.10588178995278405,0.16003551831213578,1.9854009102896764,2.0138644774341743
Britain,Ground_vehicles,2020-01-24,1.0 ~ 11.0,1.0,45947.0,1135.2422641200471,54.143235466951054,0.10851176355365966,0.17147626613271813,1.9651161120421354,1.9979380590680567
Britain,Ground_vehicles,2020-01-20,1.0 ~ 11.0,1.0,44293.0,1093.809034642688,53.95756191723298,0.10996590883435306,0.17224098616034136,1.9694195471067666,2.0055990788612195
Britain,Ground_vehicles,2020-01-16,1.0 ~ 11.0,1.0,41802.0,1031.0374617527982,53.96641428639778,0.11481579828716329,0.1821728625424621,1.9855681546337496,2.0227948423520408
Britain,Ground_vehicles,2020-01-10,1.0 ~ 11.0,1.0,38096.0,938.8599699881003,53.98191306173877,0.1305047774044519,0.20180491390172195,2.010097648047039,2.0396566568668626
Britain,Ground_vehicles,2020-01-06,1.0 ~ 11.0,1.0,35829.0,885.0082727612242,53.81380194814256,0.14204415417678418,0.22259287169611208,2.0496829384018533,2.0612554076306897
Britain,Ground_vehicles,2019-12-28,1.0 ~ 11.0,1.0,34392.0,854.2203163249483,53.58166899278902,0.14006949290532683,0.2279489416143289,2.118930565247732,2.100020353570598
Britain,Ground_vehicles,2019-12-23,1.0 ~ 11.0,1.0,34369.0,854.2714482458584,53.515259099770134,0.13510605487503274,0.20852745206436035,2.1533774622479562,2.1268006051965433
Britain,Ground_vehicles,2019-12-17,1.0 ~ 11.0,1.0,34948.0,864.2337721485526,53.77923743848003,0.1297625042920911,0.2037532906031819,2.194244878104613,2.1604747052764104
Britain,Ground_vehicles,2019-12-14,1.0 ~ 11.0,1.0,35440.0,873.7451934187897,53.683205981941306,0.12785863431151243,0.20240632054176075,2.205426072234763,2.179512415349887
Britain,Ground_vehicles,2019-12-09,1.0 ~ 11.0,1.0,36047.0,881.4989085017312,53.831248092767765,0.12123311232557495,0.19912836019641025,2.1969620218048656,2.1917527117374545
Britain,Ground_vehicles,2019-12-07,1.0 ~ 11.0,1.0,34863.0,850.9715140078921,53.96242176519519,0.120847603476465,0.19652210079453863,2.1948707799099334,2.192427788773198
Britain,Ground_vehicles,2019-11-25,1.0 ~ 11.0,1.0,25522.0,612.5946233128468,54.466849776663274,0.11010775017631848,0.17365410234307657,2.1068270511715386,2.1372184781756918
Britain,Ground_vehicles,2019-11-22,1.0 ~ 11.0,1.0,25811.0,614.1720708778648,54.21744256324823,0.10874627096974158,0.16932315679361515,2.055787067529348,2.08886405021115
Germany,Aviation,2022-01-31,1.0 ~ 11.0,1.0,69846.0,1301.0581143132017,64.20390215617215,2.256363714457521,2.0537373650602753,1.5606328207771383,1.3863349368610947
Germany,Aviation,2022-01-28,1.0 ~ 11.0,1.0,69527.0,1311.8338680477946,63.88973420397833,2.2683400693255855,2.061311720626519,1.5573733945086083,1.3783323025587184
Germany,Aviation,2022-01-25,1.0 ~ 11.0,1.0,68141.0,1281.7415944689062,63.797919314362865,2.28023627478317,2.079268868962885,1.58733655214922,1.4031687236759074
Germany,Aviation,2022-01-22,1.0 ~ 11.0,1.0,65686.0,1219.0732556963972,63.93387677739548,2.2934298023932036,2.1227903967359865,1.6373534695368877,1.4608785738209056
Germany,Aviation,2022-01-19,1.0 ~ 11.0,1.0,62460.0,1130.3315343717636,64.35949439641371,2.329477585654819,2.170632084534102,1.7113368555875759,1.544715177713737
Germany,Aviation,2022-01-16,1.0 ~ 11.0,1.0,58225.0,1013.5532089049253,64.92077612709318,2.3746562473164445,2.226068355517389,1.7987994847574067,1.6432606268784888
Germany,Aviation,2022-01-13,1.0 ~ 11.0,1.0,54080.0,894.3783819006027,65.63121930473372,2.411212647928994,2.279622596153846,1.8968896079881654,1.7530266272189348
Germany,Aviation,2022-01-10,1.0 ~ 11.0,1.0,49954.0,773.0971356777883,66.13767145774112,2.4192453056812266,2.322575769708131,2.0165442206830284,1.8782467870440802
Germany,Aviation,2022-01-07,1.0 ~ 11.0,1.0,46585.0,676.191532533451,66.81339594290007,2.4364806268112056,2.362817215842009,2.127866480626811,1.9945151872920464
Germany,Aviation,2022-01-04,1.0 ~ 11.0,1.0,44180.0,599.5123182209874,67.20568718877321,2.4269988682661836,2.3863911272068807,2.217926210955184,2.104866002716161
Germany,Aviation,2022-01-01,1.0 ~ 11.0,1.0,42838.0,550.3794156522652,67.49256968112424,2.419909426210374,2.4115803725664136,2.26926093655166,2.182048881833886
Germany,Aviation,2021-12-29,1.0 ~ 11.0,1.0,42105.0,517.8821931576847,67.67214820092626,2.409033368958556,2.4347277045481532,2.304936468352927,2.2390837192732453
Germany,Aviation,2021-12-26,1.0 ~ 11.0,1.0,42077.0,500.9805922821834,67.87064001711148,2.3941984932385862,2.4466817976566766,2.327361979228557,2.2803239299379707
Germany,Aviation,2021-12-23,1.0 ~ 11.0,1.0,42438.0,499.6312420822706,67.80420401526932,2.3819692256939535,2.4545334370139966,2.3298308120081055,2.311106084169848
Germany,Aviation,2021-12-20,1.0 ~ 11.0,1.0,42773.0,501.1650200641142,67.64647581418184,2.374652233885863,2.466136815280668,2.336927968578309,2.336154817291282
Germany,Aviation,2021-12-17,1.0 ~ 11.0,1.0,43133.0,506.43587139476125,67.58348457097814,2.3706667748591568,2.469589873182946,2.3304367885377784,2.3342109289870865
Germany,Aviation,2021-12-14,1.0 ~ 11.0,1.0,43161.0,553.5839699842029,67.68820416579783,2.399627904821482,2.5012548365422487,2.3059732165612474,2.320975649313037
Germany,Aviation,2021-12-11,1.0 ~ 11.0,1.0,42711.0,557.9873998510914,68.15706937322936,2.442119360352134,2.541942825033363,2.2763824307555427,2.3009643885650064
Germany,Aviation,2021-12-08,1.0 ~ 11.0,1.0,42450.0,563.5085102802577,68.17069281507656,2.4889627797408713,2.5775267373380446,2.2317714958775032,2.2489429917550057
Germany,Aviation,2021-12-05,1.0 ~ 11.0,1.0,41718.0,561.3411059672385,67.9484006903495,2.5245790785751954,2.607194496380459,2.1814837719929048,2.1963198139891653
Germany,Aviation,2021-11-30,1.0 ~ 11.0,1.0,40114.0,550.3445073160291,67.58833225307872,2.6109622575659373,2.6519534327167573,2.11084683651593,2.0788861744029523
Germany,Aviation,2021-11-27,1.0 ~ 11.0,1.0,39496.0,551.9113055387829,67.4515880089123,2.6566986530281547,2.68133329957464,2.0598782155154947,2.010200779825805
Germany,Aviation,2021-11-24,1.0 ~ 11.0,1.0,38381.0,548.663814395309,67.14240770172742,2.7144964956619164,2.7254084052004894,2.012139600323077,1.9337070425470935
Germany,Aviation,2021-11-21,1.0 ~ 11.0,1.0,37774.0,552.4078043764005,67.02347408270239,2.743179700322973,2.7403565944829777,1.9428148991369723,1.8505980303912746
Germany,Aviation,2021-11-18,1.0 ~ 11.0,1.0,37796.0,573.0269061984951,66.76952931527146,2.764922478569161,2.7525082019261293,1.8827066356228175,1.7858691395914912
Germany,Aviation,2021-11-15,1.0 ~ 11.0,1.0,38210.0,593.7653612009991,66.3988942685161,2.7448599842973045,2.7436608217744043,1.8409374509290761,1.7515469772310919
Germany,Aviation,2021-11-12,1.0 ~ 11.0,1.0,39236.0,625.0923437602005,65.87434320521969,2.6910082577225,2.715114690590274,1.8181779488225098,1.7351850341523092
Germany,Aviation,2021-11-09,1.0 ~ 11.0,1.0,40112.0,654.589683104756,65.27931092939768,2.6360136617471084,2.6726037096130835,1.780554198244914,1.7032563821300362
Germany,Aviation,2021-11-06,1.0 ~ 11.0,1.0,40956.0,687.7559043678349,64.9491822931927,2.5807845004394956,2.6401447895302277,1.7529539017482174,1.6906365367711689
Germany,Aviation,2021-11-03,1.0 ~ 11.0,1.0,41638.0,718.2816696024727,64.51929679619579,2.5481485662135555,2.6432059657044045,1.724434891205149,1.6827246745761086
Germany,Aviation,2021-10-27,1.0 ~ 11.0,1.0,39869.0,716.1393063249926,64.01813614587775,2.4843996588828414,2.673910055431538,1.7169650605733777,1.699667912413153
Germany,Aviation,2021-10-24,1.0 ~ 11.0,1.0,39496.0,708.6388623065881,63.79775420295726,2.4353334514887583,2.660746151509014,1.7212132874215111,1.7137497468098033
Germany,Aviation,2021-10-21,1.0 ~ 11.0,1.0,40256.0,725.121067928329,63.89925303060414,2.459765500794912,2.6871514805246424,1.7498112082670907,1.7402707670906203
Germany,Aviation,2021-10-18,1.0 ~ 11.0,1.0,40862.0,737.2533715503413,64.12776393715433,2.4793979736674663,2.70442758553179,1.8073014047281093,1.7714164749645145
Germany,Aviation,2021-10-15,1.0 ~ 11.0,1.0,41763.0,754.712431073278,64.29579987069896,2.503641500850035,2.7236539520628305,1.8358922970093146,1.7783636233029239
Germany,Aviation,2021-10-12,1.0 ~ 11.0,1.0,43374.0,801.5431505544557,64.23664822243741,2.522330428367224,2.7407783464748467,1.8305148245492693,1.7615622262184716
Germany,Aviation,2021-10-09,1.0 ~ 11.0,1.0,44888.0,842.6221983927329,64.30347308857601,2.527582204598111,2.7482835056139727,1.8251499287114596,1.7422952682231332
Germany,Aviation,2021-10-05,1.0 ~ 11.0,1.0,50322.0,979.5525037725303,64.29212789634752,2.5479678868089506,2.730167123723222,1.7881699852947022,1.6710261913278488
Germany,Aviation,2021-10-02,1.0 ~ 11.0,1.0,54701.0,1083.6546540707848,64.05293504689128,2.5201776932780025,2.678730004935924,1.7380974753660812,1.6104546534798265
Germany,Aviation,2021-09-29,1.0 ~ 11.0,1.0,59442.0,1200.214929217691,63.81491992194072,2.4834465529423633,2.6132470307190196,1.6561840113051376,1.5216998082164126
Germany,Aviation,2021-09-26,1.0 ~ 11.0,1.0,68459.0,1406.632505022346,63.59032515812384,2.461068230619787,2.5756926043325206,1.6119860062227025,1.4910783096451892
Germany,Aviation,2021-09-23,1.0 ~ 11.0,1.0,70974.0,1494.9444020915773,63.33438794488123,2.446377546707245,2.553978640065376,1.5430025079606617,1.4345481443909038
Germany,Aviation,2021-09-20,1.0 ~ 11.0,1.0,72953.0,1558.1562939058044,63.175800172713934,2.432882129590284,2.5293765849245404,1.4855097117322111,1.3898832124792675
Germany,Aviation,2021-09-17,1.0 ~ 11.0,1.0,73963.0,1589.8323147606538,63.20712531941647,2.435836026121169,2.5253602476914137,1.4534181955842784,1.3623288671362708
Germany,Aviation,2021-09-14,1.0 ~ 11.0,1.0,73425.0,1570.9295281809327,63.35326877766429,2.4586322097378277,2.539919101123596,1.472663942798774,1.376623901940756
Germany,Aviation,2021-09-11,1.0 ~ 11.0,1.0,71558.0,1520.7695274197342,63.80837614242992,2.4997314066910756,2.5721252690125493,1.5292914838312972,1.4224420749601723
Germany,Aviation,2021-09-08,1.0 ~ 11.0,1.0,68496.0,1441.5274222339908,64.26044031768278,2.5533864751226347,2.6390155629525807,1.6003423557580003,1.4878575391263724
Germany,Aviation,2021-09-05,1.0 ~ 11.0,1.0,64538.0,1337.8526465950663,64.83928445257058,2.6130017973906847,2.736507329015464,1.674173200285103,1.555679754563203
Germany,Aviation,2021-09-02,1.0 ~ 11.0,1.0,59892.0,1222.92050320206,65.60411640953717,2.689919521805917,2.836256428237494,1.7503317638415816,1.6339517798704337
Germany,Aviation,2021-08-30,1.0 ~ 11.0,1.0,55170.0,1256.9645652495904,66.3789932934566,2.76479137212253,2.935512053652347,1.8188113104948342,1.7137585644371938
Germany,Aviation,2021-08-27,1.0 ~ 11.0,1.0,51505.0,1142.2170171640103,66.857813804485,2.8036707115813995,3.026513542374527,1.866748859334045,1.777125133482186
Germany,Aviation,2021-08-24,1.0 ~ 11.0,1.0,48759.0,1032.8795313534176,67.54213293955988,2.8328862363871288,3.0848805348756123,1.9206271662667405,1.842508254886277
Germany,Aviation,2021-08-21,1.0 ~ 11.0,1.0,46521.0,937.9154641943053,68.03490187227274,2.8473480793620087,3.1347584961630233,1.984848777971239,1.9180946239332775
Germany,Aviation,2021-08-18,1.0 ~ 11.0,1.0,44721.0,860.3013831652322,68.27501129223407,2.8464553565439052,3.187562219091702,2.051078464256166,1.9994425437713823
Germany,Aviation,2021-08-15,1.0 ~ 11.0,1.0,43636.0,804.1102510049279,68.48086075717298,2.8367409936749475,3.2206132551104596,2.099825602713356,2.0642687230726926
Germany,Aviation,2021-08-12,1.0 ~ 11.0,1.0,43457.0,774.6479393272364,68.62185976942726,2.8104052281565686,3.242308718963573,2.1251181627816003,2.10520836689141
Germany,Aviation,2021-08-09,1.0 ~ 11.0,1.0,43743.0,754.9176702662797,68.63057769243079,2.7867546807489196,3.249752874745674,2.1336307523489473,2.132247673913541
Germany,Aviation,2021-08-06,1.0 ~ 11.0,1.0,44664.0,752.3546458127346,68.57782016836826,2.7527836736521585,3.2211564123231238,2.1305566003940535,2.13960303600215
Germany,Aviation,2021-08-03,1.0 ~ 11.0,1.0,46132.0,756.2390854564678,68.5365078470476,2.706382120870545,3.1759756784878177,2.1483705453914856,2.1724720367640686
Germany,Aviation,2021-07-31,1.0 ~ 11.0,1.0,47410.0,762.7790666361867,68.48402151444843,2.6802651339379877,3.147339168951698,2.156292343387471,2.1835452436194895
Germany,Aviation,2021-07-28,1.0 ~ 11.0,1.0,48226.0,769.2943981796483,68.33895554265334,2.666015842076888,3.129352009289595,2.1624074150872974,2.1896277941359434
Germany,Aviation,2021-07-26,1.0 ~ 11.0,1.0,49056.0,773.7662145927442,68.09228595890411,2.6600766470971955,3.1137016878669277,2.1667090671885187,2.1944479778212655
Germany,Aviation,2021-07-23,1.0 ~ 11.0,1.0,49905.0,782.726599853519,67.71471115118726,2.661386233844304,3.103090271515881,2.163622683097886,2.1912629996994286
Germany,Aviation,2021-07-20,1.0 ~ 11.0,1.0,50937.0,795.2265724058257,67.4521184993227,2.6504303355124956,3.0760272493472325,2.1502491312798164,2.180827689106151
Germany,Aviation,2021-07-17,1.0 ~ 11.0,1.0,51880.0,809.921112217261,67.23431206630686,2.6499475713184273,3.0528589051657677,2.134047031611411,2.1547395913646876
Germany,Aviation,2021-07-14,1.0 ~ 11.0,1.0,52625.0,821.2054051134139,66.96274071258907,2.6588838004750595,3.038389168646081,2.1201463182897866,2.128400760095012
Germany,Aviation,2021-07-11,1.0 ~ 11.0,1.0,53345.0,833.5672995404738,66.81413290842627,2.670594245008904,3.0186069922204517,2.1076726965976187,2.1073866341737744
Germany,Aviation,2021-07-08,1.0 ~ 11.0,1.0,53792.0,843.6846041332203,66.55975758477098,2.6843766731112435,3.0144034428911364,2.092340868530637,2.0911646713265917
Germany,Aviation,2021-07-05,1.0 ~ 11.0,1.0,53551.0,843.7517814237608,66.40909450803906,2.7140889992717225,3.0336701462157567,2.0850897275494384,2.0597535060036227
Germany,Aviation,2021-07-02,1.0 ~ 11.0,1.0,53737.0,857.2121469438854,66.42823827158196,2.7296458678378026,3.0365712637475113,2.061372797141634,2.0180800937901258
Germany,Aviation,2021-06-29,1.0 ~ 11.0,1.0,54037.0,865.3296241978233,66.53716120435996,2.7398075392786425,3.0355077076817736,2.0404311860391955,1.983125080963044
Germany,Aviation,2021-06-26,1.0 ~ 11.0,1.0,54122.0,867.7293268610365,66.81969476368205,2.7607932079376223,3.048730830346255,2.0285161302243084,1.9649133439266842
Germany,Aviation,2021-06-23,1.0 ~ 11.0,1.0,54259.0,870.0134266939414,67.03225971728193,2.767445400763007,3.0489159402126838,2.0205905011150227,1.939424242982731
Germany,Aviation,2021-06-19,1.0 ~ 11.0,1.0,54201.0,873.8668273819294,67.38239442076714,2.7881863803250866,3.0510665854873524,1.988222726517961,1.8822396265751555
Germany,Aviation,2021-06-16,1.0 ~ 11.0,1.0,54296.0,871.2016744850794,67.81747053189922,2.8146054958007953,3.061575254162369,1.9627090393399143,1.8654762781788718
Germany,Aviation,2021-06-13,1.0 ~ 11.0,1.0,52450.0,838.5922573588894,68.22405719733078,2.8394341277407054,3.0762020972354622,1.9466960915157292,1.845673403241182
Germany,Aviation,2021-06-10,1.0 ~ 11.0,1.0,52698.0,834.8443996922983,68.56397111844853,2.8502273331056207,3.0914028995407796,1.9406778245853735,1.8274488595392615
Germany,Aviation,2021-06-07,1.0 ~ 11.0,1.0,53631.0,841.0970656595678,68.69173295295631,2.8430851559732244,3.0875629766366464,1.9226300087635884,1.808225839533106
Germany,Aviation,2021-06-04,1.0 ~ 11.0,1.0,55618.0,877.462026049753,68.80514455751735,2.8077917221043545,3.066417346902082,1.886923657808623,1.7796414829731382
Germany,Aviation,2021-06-01,1.0 ~ 11.0,1.0,57534.0,910.59466231742,68.7106394479786,2.789732332186186,3.071379184482219,1.8431065109326663,1.7431103347585777
Germany,Aviation,2021-05-29,1.0 ~ 11.0,1.0,59922.0,962.7179813616268,68.24506074563598,2.768389406228097,3.0685130669870833,1.7716391308701311,1.7129244684756846
Germany,Aviation,2021-05-26,1.0 ~ 11.0,1.0,62218.0,1019.5581068599594,67.71076456973866,2.7457616766852038,3.0679399852132825,1.7032908483075637,1.6647928252274264
Germany,Aviation,2021-05-23,1.0 ~ 11.0,1.0,64811.0,1081.1512661121963,67.27974788230392,2.7258616592862324,3.069899708382836,1.6572063384302047,1.6374177223002269
Germany,Aviation,2021-05-20,1.0 ~ 11.0,1.0,68262.0,1155.8627200358249,66.94079238815154,2.68706264100085,3.0533277665465413,1.6263153731212094,1.607838768275175
Germany,Aviation,2021-05-17,1.0 ~ 11.0,1.0,71497.0,1229.3324709214896,66.37731051652517,2.6472808649313957,3.0405296725736743,1.5785248332097852,1.571495167629411
Germany,Aviation,2021-05-14,1.0 ~ 11.0,1.0,76860.0,1338.727949378411,65.936462529274,2.611715716887848,3.0128883684621393,1.5470977101223,1.5447522768670312
Germany,Aviation,2021-05-11,1.0 ~ 11.0,1.0,79706.0,1409.348420173227,65.53915213409279,2.5788867839309466,2.9784881941133663,1.518974230296339,1.518749278598851
Germany,Aviation,2021-05-08,1.0 ~ 11.0,1.0,81382.0,1451.217044765654,65.22823191860607,2.571454129905876,2.9678076233073654,1.4995664889041802,1.5057591359268634
Germany,Aviation,2021-05-05,1.0 ~ 11.0,1.0,82942.0,1503.0035492555826,64.92025355067398,2.5840339032094715,2.9718550312266405,1.4825323720190011,1.494734754406694
Germany,Aviation,2021-05-02,1.0 ~ 11.0,1.0,82844.0,1512.148107064905,64.71358601709237,2.6041761624257638,2.989919125102602,1.48135531842982,1.5014096373907586
Germany,Aviation,2021-04-29,1.0 ~ 11.0,1.0,82706.0,1509.9224552408552,64.73240647595095,2.6130194907261868,3.0014020748192394,1.4854131501946652,1.5120578918095422
Germany,Aviation,2021-04-26,1.0 ~ 11.0,1.0,82311.0,1491.5087276981408,65.09223505971255,2.645003462477676,3.023094361628458,1.5072987814508387,1.5350099014712488
Germany,Aviation,2021-04-23,1.0 ~ 11.0,1.0,82211.0,1473.9932385889645,65.48682986461665,2.6650929924219384,3.029459196457895,1.5345850312002043,1.556957706389656
Germany,Aviation,2021-04-20,1.0 ~ 11.0,1.0,81019.0,1432.1113142753668,65.8645855910342,2.7000871400535673,3.0577622532986086,1.5608070946321233,1.5781596909366942
Germany,Aviation,2021-04-17,1.0 ~ 11.0,1.0,79730.0,1392.6034140146683,66.30782917346043,2.738907939295121,3.0928379530916845,1.601943057820143,1.6071378402107113
Germany,Aviation,2021-04-14,1.0 ~ 11.0,1.0,78203.0,1352.0980339757723,66.67966881065945,2.760360472104651,3.132526757285526,1.6423207549582497,1.646252573430687
Germany,Aviation,2021-04-10,1.0 ~ 11.0,1.0,76668.0,1304.3999267539414,67.28948035686336,2.786516017112746,3.174573094380967,1.6860155475556944,1.6822520477904732
Germany,Aviation,2021-04-07,1.0 ~ 11.0,1.0,75443.0,1270.984548533249,67.72770316662911,2.8067529127950905,3.204993571305489,1.7242156329944467,1.705527086674708
Germany,Aviation,2021-04-04,1.0 ~ 11.0,1.0,74849.0,1251.4039792292601,68.03766062338842,2.812051998022686,3.228667851273898,1.7563246001950599,1.7184372536707235
