name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br
yak-30d,396.0,55.7,1.92,2.52,0.35,0.46,309.0,56.28,1.38,1.54,0.18,0.18,61.0,50.0,5.33,4.16,,,Yak-30,Yak-30,USSR,Aviation,8.3,8.3,8.0
hunter_f1,528.0,60.01,2.5,2.62,0.39,0.41,2892.0,64.59,1.63,2.18,0.27,0.37,113.0,,,6.94,,0.8,Hunter_F_1,Hunter_F.1,Britain,Aviation,9.0,9.0,9.0
me-163b,246.0,44.88,2.83,5.99,,,330.0,41.05,1.16,1.33,,,30.0,,,1.17,,,Me_163_B,Me_163_B,Germany,Aviation,8.0,8.0,8.0
f-86f-40_japan,103.0,82.96,2.71,1.68,2.66,1.65,391.0,49.76,0.85,1.06,0.66,0.84,9.0,,,,,,F-86F-40_,F-86F-40_(Japan),Japan,Aviation,8.3,9.3,9.3
yak-23,305.0,59.14,2.4,3.21,0.05,0.05,408.0,63.7,1.65,2.68,0.16,0.27,24.0,,2.0,,,,Yak-23,Yak-23,USSR,Aviation,7.7,8.0,7.7
f9f-8,622.0,53.53,0.94,0.97,1.47,1.47,755.0,61.06,1.59,1.63,0.55,0.59,311.0,76.94,10.68,4.74,0.7,0.27,F9F-8,F9F-8,USA,Aviation,8.3,8.3,8.3
f-86a-5,936.0,58.81,1.12,1.0,1.19,1.05,4156.0,62.06,0.79,0.9,0.59,0.67,30.0,,,1.81,,1.63,F-86A-5,F-86A-5,USA,Aviation,8.0,8.7,8.7
f3d_1,240.0,74.51,1.24,0.82,3.29,2.29,894.0,76.89,0.6,0.61,0.63,0.65,74.0,92.86,5.0,3.94,0.61,0.45,F3D-1,F3D-1,USA,Aviation,7.0,7.0,7.0
r2y2_kai,53.0,100.0,0.21,0.21,3.56,3.24,402.0,64.12,1.67,1.39,1.48,1.21,43.0,12.5,6.38,5.38,0.88,0.5,R2Y2_Kai_V3,R2Y2_Kai_V3,Japan,Aviation,7.3,7.3,7.7
r2y2_v1,64.0,100.0,0.31,0.21,5.79,2.86,478.0,64.95,1.24,1.13,0.98,0.9,14.0,,,,,,R2Y2_Kai_V1,R2Y2_Kai_V1,Japan,Aviation,7.7,7.3,7.3
r2y2_v2,32.0,100.0,,,3.11,2.9,218.0,62.15,2.81,2.98,1.28,1.34,16.0,,,3.85,,,R2Y2_Kai_V2,R2Y2_Kai_V2,Japan,Aviation,7.3,7.3,7.3
me-262a-1a,64.0,33.33,3.19,2.33,1.11,1.12,888.0,44.58,1.49,1.85,0.3,0.36,7.0,,,13.0,,,Me_262_A-1a,Me_262_A-1a,Germany,Aviation,7.3,7.0,7.0
f-86f-2,795.0,57.44,2.46,1.91,0.85,0.66,5894.0,66.58,1.6,2.37,0.18,0.26,27.0,,,,,,F-86F-2,F-86F-2,USA,Aviation,9.0,9.0,9.0
f-86_canadair_german,486.0,55.68,1.51,1.39,1.15,1.03,895.0,52.33,0.81,0.82,0.28,0.28,17.0,,3.0,2.41,,,CL-13A_Mk_5,CL-13A_Mk_5,Germany,Aviation,8.3,9.3,9.0
f-84g,310.0,63.65,0.92,1.03,0.97,1.13,887.0,68.13,0.67,0.71,0.99,1.04,41.0,,,1.18,,0.65,F-84G-21-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0
la_200_toriy,132.0,72.96,0.84,0.57,0.11,0.1,189.0,49.39,1.44,1.38,0.18,0.19,24.0,,,3.0,,,La-200,La-200,USSR,Aviation,8.0,8.0,8.0
md_452_mystere_2c_preproduction,377.0,57.97,1.4,1.58,1.56,1.78,1294.0,54.32,1.36,1.43,0.94,0.99,44.0,,,,,,M.D.452_IIC,M.D.452_IIC,France,Aviation,8.7,8.7,8.7
sea_hawk_fga6,115.0,42.02,1.49,1.25,0.84,0.75,281.0,80.31,0.37,0.23,1.53,0.99,30.0,,,1.63,,0.33,sea_hawk_fga6_shop,Sea_Hawk_FGA.6,Britain,Aviation,8.0,8.0,7.3
sea_venom_faw20,84.0,60.67,1.27,1.76,,,4.0,,,,,,23.0,100.0,1.76,,,,Sea_Venom_FAW_20,Sea_Venom_FAW_20,Britain,Aviation,8.0,8.0,8.0
arado-234,194.0,95.7,,,24.49,11.28,1481.0,54.65,,,3.19,3.81,26.0,,,,,,Ar_234_B-2,Ar_234_B-2,Germany,Aviation,6.3,6.7,6.7
fj_4b,508.0,59.04,0.8,0.82,1.51,1.55,1178.0,72.67,0.73,0.82,0.96,1.08,123.0,95.83,3.79,3.22,0.54,0.31,FJ-4B,FJ-4B,USA,Aviation,9.0,8.7,9.0
f-84g_france,226.0,73.7,1.31,1.36,1.5,1.61,386.0,49.65,1.03,0.8,1.18,0.91,110.0,100.0,6.0,1.16,2.0,0.46,F-84G-26-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0
tu_14t,309.0,75.32,0.33,0.35,4.28,4.29,214.0,51.27,0.21,0.22,0.14,0.14,62.0,,,,,,Tu-14T,Tu-14T,USSR,Aviation,8.0,8.0,8.0
il_28sh,606.0,71.05,0.36,0.3,4.64,3.86,2761.0,57.36,0.2,0.18,1.23,1.12,1104.0,53.95,0.51,0.35,1.49,1.04,IL-28Sh,IL-28Sh,USSR,Aviation,8.0,8.0,8.0
mig-15bis_nr23_german,837.0,53.57,2.94,3.15,0.3,0.31,4252.0,57.67,1.15,1.56,0.14,0.18,7.0,,,,,,MiG-15bis,MiG-15bis_(Germany),Germany,Aviation,8.7,8.7,9.0
attaker_fb1,112.0,76.08,0.78,0.86,1.5,1.69,546.0,84.69,1.28,2.06,0.74,1.19,12.0,,,,,,Attacker_FB_1,Attacker_FB_1,Britain,Aviation,7.7,7.0,7.3
f-86f-25,652.0,65.38,0.86,0.72,1.14,0.95,957.0,55.99,1.02,1.29,0.25,0.32,9.0,100.0,,,,,F-86F-25,F-86F-25,USA,Aviation,8.0,9.0,9.0
me-262a-2a,21.0,100.0,1.0,1.0,5.0,2.93,320.0,80.64,2.2,2.19,1.83,1.94,,,,,,,Me_262_A-2a,Me_262_A-2a,Germany,Aviation,6.3,6.7,6.7
fj_4b_agm_12b,357.0,56.46,0.53,0.51,1.68,1.61,9016.0,76.45,0.56,0.63,1.73,1.92,162.0,84.56,1.63,0.69,2.09,0.87,FJ-4B_VMF-232,FJ-4B_VMF-232,USA,Aviation,9.0,8.7,9.0
la-15,303.0,60.01,1.74,2.18,0.16,0.2,575.0,53.54,1.38,1.56,0.07,0.11,55.0,,,0.51,,0.13,La-15,La-15,USSR,Aviation,8.0,8.0,8.0
he-162a-2,130.0,48.0,6.46,3.88,0.7,0.48,427.0,55.75,2.58,3.85,0.44,0.65,4.0,,,,,,He_162_A-2,He_162_A-2,Germany,Aviation,6.3,6.3,6.7
yak-15_early,202.0,49.46,1.05,1.25,0.15,0.16,55.0,44.74,1.0,1.81,,,,,,,,,Yak-15P,Yak-15P,USSR,Aviation,6.0,6.3,6.7
me-163b-0,290.0,60.12,5.14,7.34,0.31,0.45,76.0,60.42,2.6,4.47,,,,,,,,,Me_163_B-0,Me_163_B-0,Germany,Aviation,9.0,8.3,8.3
f-84b,709.0,60.06,2.74,2.44,1.16,1.04,1339.0,71.56,0.82,0.87,1.3,1.4,64.0,,,0.06,,0.69,F-84B-26,F-84B-26,USA,Aviation,6.7,7.3,8.0
f-80a,441.0,60.74,1.46,1.84,0.91,1.15,1620.0,67.14,0.99,1.42,0.82,1.16,65.0,100.0,2.17,2.56,,,F-80A-5,F-80A-5,USA,Aviation,6.7,7.0,7.0
kitsuka,120.0,69.05,4.97,9.56,0.76,1.32,767.0,67.01,1.9,2.0,0.78,0.82,12.0,,,1.0,,,Kikka,Kikka,Japan,Aviation,6.7,6.7,6.7
f9f-5,319.0,65.13,0.97,0.94,1.83,1.64,123.0,90.77,2.13,2.6,0.5,0.78,19.0,,,,,,F9F-5,F9F-5,USA,Aviation,8.3,8.3,8.3
go229_v3,173.0,70.36,2.53,2.2,1.45,1.05,530.0,56.49,1.05,1.47,0.57,0.79,37.0,,3.0,,2.0,,Ho_229_V3,Ho_229_V3,Germany,Aviation,7.3,7.3,7.7
il_28,462.0,72.79,0.29,0.21,5.51,3.88,454.0,56.12,0.2,0.19,0.82,0.71,317.0,51.08,0.35,0.26,0.74,0.75,IL-28,IL-28,USSR,Aviation,8.0,8.0,8.0
mig-9_ussr,128.0,25.0,0.75,0.88,0.75,0.49,530.0,53.44,1.62,2.23,0.18,0.25,17.0,,,,,,MiG-9_/L,MiG-9_(l),USSR,Aviation,7.7,7.3,7.7
j8m1,116.0,78.03,4.16,2.91,0.91,0.8,289.0,54.82,1.31,1.69,,,11.0,,2.0,1.33,,,Ki-200,Ki-200,Japan,Aviation,8.0,8.0,8.0
meteor_fmk3,141.0,58.67,1.74,1.28,1.97,1.63,428.0,78.63,1.64,2.61,0.88,1.44,29.0,,,,,,Meteor_F_Mk_3,Meteor_F_Mk_3,Britain,Aviation,7.3,7.0,7.0
meteor_fmk8,288.0,62.01,0.83,0.98,1.33,1.65,353.0,67.23,1.81,1.75,0.42,0.42,144.0,100.0,7.64,5.29,1.66,1.03,Meteor_F_Mk_8_G.41K,Meteor_F_Mk_8_G.41K,Britain,Aviation,8.0,8.0,8.0
f2h-2,322.0,56.94,0.92,1.11,1.0,1.17,492.0,57.54,0.84,1.14,0.42,0.56,166.0,100.0,5.0,1.18,1.5,0.47,F2H-2,F2H-2,USA,Aviation,8.0,8.0,8.0
fiat_g91_r1,93.0,100.0,1.58,1.35,2.85,2.54,1275.0,51.94,0.81,0.98,1.01,1.26,26.0,,1.0,1.0,1.0,1.0,G.91_R/1,G.91_R/1,Italy,Aviation,9.0,8.7,8.7
b-57,305.0,76.54,,,8.4,5.31,30.0,91.67,,,0.8,0.83,38.0,100.0,,,,,B-57A,B-57A,USA,Aviation,7.7,7.7,7.7
me-262a-1a_u4,88.0,60.87,2.08,1.85,1.54,1.44,4120.0,52.77,0.1,0.1,1.62,1.61,101.0,50.0,1.87,2.63,1.61,2.04,Me_262_A-1/U4,Me_262_A-1/U4,Germany,Aviation,6.3,6.7,6.7
f-80,295.0,61.22,1.61,1.67,1.94,2.0,290.0,67.77,0.95,1.05,0.6,0.69,27.0,,,1.0,,,F-80C-10,F-80C-10,USA,Aviation,7.3,7.7,7.7
mig-9,298.0,59.2,1.93,2.11,0.26,0.19,722.0,55.28,0.95,1.01,0.2,0.21,36.0,,,1.26,,0.76,MiG-9,MiG-9,USSR,Aviation,7.3,7.3,7.7
me-262c-1a,19.0,33.33,1.33,1.33,1.44,1.44,133.0,36.56,1.17,1.26,,,,,,,,,Me_262_C-1a,Me_262_C-1a,Germany,Aviation,8.0,8.0,8.0
mig-15_ns23,467.0,59.58,0.72,0.69,0.99,0.94,922.0,41.77,0.62,0.65,0.06,0.06,39.0,,,2.2,,,MiG-15,MiG-15,USSR,Aviation,8.7,8.7,8.3
meteor_fmk4_sw,173.0,47.29,1.3,1.61,0.22,0.27,87.0,83.33,1.73,2.33,0.79,0.93,,,,,,,Meteor_F_Mk_4_G.41G,Meteor_F_Mk_4_G.41G,Britain,Aviation,8.0,8.0,8.0
meteor_fmk4_lw,101.0,50.43,0.83,0.97,0.02,0.03,89.0,68.12,1.06,2.85,0.1,0.3,33.0,,,0.89,,,Meteor_F_Mk_4_G.41F,Meteor_F_Mk_4_G.41F,Britain,Aviation,8.0,8.0,8.0
f-84g_italy,147.0,47.7,2.91,2.1,3.09,2.1,1150.0,54.35,0.8,0.77,1.13,1.05,171.0,,9.7,2.09,0.93,0.12,F-84G-21-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0
fiat_g91_ps,143.0,57.07,1.49,0.91,1.12,0.78,760.0,44.83,0.92,0.87,0.79,0.74,79.0,29.03,,,0.05,0.1,G.91_pre-serie,G.91_pre-serie,Italy,Aviation,8.3,8.7,8.3
yak-15,326.0,54.67,1.75,2.4,0.05,0.06,101.0,36.84,1.79,2.41,,,81.0,100.0,3.67,3.46,,,Yak-15,Yak-15,USSR,Aviation,6.3,6.7,6.7
venom_fb4,353.0,62.8,1.17,1.36,0.95,1.15,788.0,66.76,1.25,1.57,0.83,1.01,31.0,,,1.17,,,Venom_FB.4,Venom_FB.4,Britain,Aviation,8.7,8.7,9.0
he-162a-1,,,,,,,34.0,34.61,1.0,1.58,,,,,,,,,He_162_A-1,He_162_A-1,Germany,Aviation,6.3,6.3,6.7
arado-234c-3,141.0,86.73,0.38,0.19,19.09,11.9,2113.0,55.53,0.38,0.38,1.53,1.5,148.0,7.69,1.0,0.48,1.85,0.68,Ar_234_C-3,Ar_234_C-3,Germany,Aviation,7.0,7.3,7.3
meteor_fmk3_navy,148.0,59.17,1.07,0.87,0.55,0.4,81.0,7.25,0.37,0.21,0.89,1.03,,,,,,,Sea_Meteor_F_Mk_3,Sea_Meteor_F_Mk_3,Britain,Aviation,7.7,7.7,7.7
mig-17,795.0,56.87,2.5,2.39,0.85,0.83,2489.0,62.24,1.2,1.65,0.32,0.44,47.0,,3.0,1.69,,,MiG-17,MiG-17,USSR,Aviation,9.0,9.0,9.0
b-57b,620.0,67.24,0.02,0.03,4.07,4.03,581.0,52.51,0.17,0.13,1.32,1.0,458.0,100.0,0.49,0.21,1.02,0.32,B-57B,B-57B,USA,Aviation,8.0,8.0,8.0
f9f-2,300.0,60.95,1.24,1.19,2.02,1.84,353.0,72.67,0.85,0.95,0.87,0.94,177.0,100.0,6.29,2.63,1.85,0.9,F9F-2,F9F-2,USA,Aviation,8.3,8.3,8.3
mig-15,894.0,57.61,1.84,1.94,1.13,1.22,3148.0,59.11,1.18,1.66,0.23,0.3,33.0,100.0,,,,,MiG-15bis,MiG-15bis,USSR,Aviation,8.7,8.7,8.7
canberra_bimk6,540.0,68.67,0.27,0.22,5.23,4.49,387.0,70.35,1.49,2.51,1.03,1.7,447.0,100.0,5.33,1.05,3.84,0.82,Canberra_B_(I)_Mk_6,Canberra_B_(I)_Mk_6,Britain,Aviation,8.0,8.0,8.0
so_4050_vautour_2b,286.0,84.89,,,10.84,8.12,363.0,34.33,,,0.47,0.38,39.0,,,,,,S.O.4050_Vautour_IIB,S.O.4050_Vautour_IIB,France,Aviation,9.0,9.0,9.0
so_4050_vautour_2a,565.0,79.32,0.53,0.56,6.67,7.17,768.0,50.12,0.71,0.64,0.45,0.39,48.0,,,3.0,,,S.O.4050_Vautour_IIA,S.O.4050_Vautour_IIA,France,Aviation,9.0,9.0,9.0
md_450b_ouragan,224.0,66.35,0.63,0.5,1.71,1.29,189.0,65.19,0.72,0.89,0.85,1.22,6.0,50.0,0.5,0.2,,,M.D.450B_Ouragan,M.D.450B_Ouragan,France,Aviation,7.7,7.7,7.7
la_174,67.0,63.33,1.03,1.93,0.8,1.25,20.0,100.0,2.9,,,,5.0,,,,,,La-174,La-174,USSR,Aviation,8.0,8.0,8.0
md_452_mystere_2a,161.0,56.22,1.11,1.56,0.13,0.18,135.0,64.09,1.22,2.11,,,21.0,,,,,,M.D.452_IIA,M.D.452_IIA,France,Aviation,8.3,8.7,8.3
vampire_fb5,201.0,61.59,1.16,1.02,5.02,4.47,1745.0,76.64,0.93,1.19,1.15,1.46,46.0,100.0,2.21,1.75,1.0,0.67,Vampire_FB_5,Vampire_FB_5,Britain,Aviation,7.7,7.3,7.7
j7w1,118.0,62.96,5.8,4.28,0.72,0.56,280.0,50.23,3.74,2.45,0.76,0.57,,,,,,,J7W1,J7W1,Japan,Aviation,5.7,6.0,5.7
fw-190d-12,961.0,62.68,1.77,1.91,0.51,0.54,332.0,66.64,2.08,2.33,1.45,1.63,24.0,,,,,,Fw_190_D-12,Fw_190_D-12,Germany,Aviation,6.0,5.3,5.3
spitfire_xvi,188.0,61.29,1.83,1.24,0.56,0.37,151.0,72.13,2.04,1.24,1.8,1.09,9.0,,,,,,Spitfire_F_Mk_XVI,Spitfire_F_Mk_XVI,Britain,Aviation,4.7,5.0,5.0
p-38k,5.0,,,,,,30.0,100.0,1.0,0.15,1.0,0.5,2.0,,,,,,P-38K,P-38K,USA,Aviation,5.3,5.3,5.3
b-17g,100.0,58.34,0.2,0.08,3.32,3.32,79.0,,,,1.41,1.12,31.0,,,,,,B-17G-60-VE,B-17G-60-VE,USA,Aviation,6.0,5.7,6.7
wyvern_s4,342.0,69.09,0.74,0.61,4.46,3.68,4019.0,60.42,0.2,0.19,2.28,2.04,613.0,70.97,2.81,0.53,2.8,0.54,Wyvern_S4,Wyvern_S4,Britain,Aviation,4.7,5.0,5.0
douglas_ad_4,307.0,60.33,0.97,0.82,3.78,3.11,1889.0,68.7,0.34,0.27,8.53,6.67,104.0,100.0,,,22.6,13.43,AD-4,AD-4,USA,Aviation,6.0,6.0,5.7
tu_4,157.0,87.44,0.65,0.56,5.1,4.41,558.0,58.37,0.87,1.11,0.29,0.4,51.0,,,0.77,,0.21,Tu-4,Tu-4,USSR,Aviation,7.3,8.0,7.7
n1k2_jko,70.0,95.16,0.92,0.77,2.15,2.05,129.0,79.66,2.63,3.42,2.11,2.83,21.0,,,,,,N1K2-Ja,N1K2-Ja,Japan,Aviation,6.0,6.0,6.3
he_219a_7,80.0,96.67,4.6,2.26,,,1727.0,74.14,0.61,0.49,1.69,1.37,21.0,50.0,0.5,0.1,0.5,0.1,He_219_A-7,He_219_A-7,Germany,Aviation,4.7,4.3,4.3
sm_91,278.0,62.08,1.83,1.61,3.3,3.03,913.0,64.92,2.25,2.43,1.27,1.35,109.0,60.75,2.62,2.82,1.64,1.92,SM.91,SM.91,Italy,Aviation,3.7,3.7,3.7
n1k1_ja,94.0,33.89,3.51,2.15,0.52,0.33,159.0,85.56,1.73,1.84,2.48,2.62,,,,,,,N1K1-Ja,N1K1-Ja,Japan,Aviation,5.3,5.3,5.0
g5n1,59.0,31.48,,,0.86,1.03,38.0,25.0,,,1.21,1.41,,,,,,,G5N1,G5N1,Japan,Aviation,4.3,5.0,5.3
tu-2_postwar,120.0,86.39,0.13,0.13,14.07,9.45,272.0,61.27,,,1.93,1.96,,,,,,,Tu-2S-44,Tu-2S-44,USSR,Aviation,6.0,6.0,6.0
b_24d,93.0,69.35,0.48,0.5,3.92,3.85,4.0,,,,1.0,1.0,,,,,,,B-24D-25-CO,B-24D-25-CO,USA,Aviation,5.7,6.0,6.0
bf-109k-4,2493.0,60.96,3.28,3.12,0.16,0.15,2265.0,65.05,1.69,2.15,0.2,0.26,206.0,29.2,3.5,4.41,,,Bf_109_K-4,Bf_109_K-4,Germany,Aviation,6.0,5.7,6.3
p-47n-15,528.0,63.8,1.55,0.99,2.47,1.44,2315.0,72.5,0.36,0.37,1.42,1.46,51.0,100.0,7.0,3.74,3.0,1.74,P-47N-15,P-47N-15,USA,Aviation,5.0,5.0,4.7
spitfire_ix_usa,71.0,21.43,3.0,1.93,,,726.0,58.31,0.9,1.0,0.39,0.45,218.0,60.88,2.18,1.75,1.01,0.63,Spitfire_LF_Mk_IXc,Spitfire_F_Mk_IXc,Britain,Aviation,4.3,4.7,4.7
p-47m-1-re,493.0,71.8,2.38,1.98,3.62,2.96,1754.0,75.72,0.89,0.9,1.59,1.58,48.0,95.68,1.27,1.6,1.26,1.4,P-47M-1-RE,P-47N-15,USA,Aviation,5.0,5.0,4.7
f7f3,4.0,,,,,,262.0,82.94,3.03,9.69,1.25,4.03,,,,,,,F7F-3,F7F-3,USA,Aviation,6.7,6.0,6.3
spitfire_ix,100.0,65.83,1.74,0.91,0.09,0.06,760.0,67.14,1.75,2.15,0.56,0.7,80.0,50.0,0.95,1.57,0.33,0.6,Spitfire_LF_Mk_IX,Spitfire_LF_Mk_IX,Britain,Aviation,5.7,5.7,5.0
fw-190c,168.0,71.33,4.25,4.11,0.08,0.06,544.0,70.56,1.92,2.81,1.1,1.64,,,,,,,Fw_190_C,Fw_190_C,Germany,Aviation,5.3,5.0,5.0
brigand_b1,26.0,100.0,,,6.14,5.53,95.0,,,,7.37,4.39,,,,,,,Brigand_B_1,Brigand_B_1,Britain,Aviation,5.0,4.7,4.3
ki_87,,,,,,,174.0,79.46,2.48,1.6,0.86,0.57,,,,,,,Ki-87,Ki-87,Japan,Aviation,6.0,6.0,6.0
su-6_m71,255.0,69.59,0.52,0.52,3.93,3.88,643.0,47.14,0.15,0.11,4.41,3.29,86.0,100.0,,,,,Su-6_(M-71F),Su-6_(M-71F),USSR,Aviation,5.3,5.3,5.3
b-29,318.0,71.8,0.27,0.28,4.16,4.33,381.0,69.01,1.07,1.23,0.46,0.52,124.0,,,0.5,,,B-29A-BN,B-29A-BN,USA,Aviation,6.3,6.3,7.0
f8f1,716.0,77.82,1.18,1.12,1.91,1.57,703.0,73.46,0.46,0.43,1.08,0.97,,,,,,,F8F-1,F8F-1,USA,Aviation,4.7,6.0,6.0
spitfire_f22,107.0,20.37,2.54,2.24,2.01,1.4,619.0,77.54,1.56,2.0,1.13,1.47,,,,,,,Spitfire_F_Mk_22,Spitfire_F_Mk_22,Britain,Aviation,5.7,6.3,6.0
sea_fury_fb11,21.0,100.0,2.1,1.25,1.2,1.53,201.0,42.47,1.14,1.01,0.69,0.6,4.0,,,,,,Sea_Fury_FB_11,Sea_Fury_FB_11,Britain,Aviation,5.7,5.3,5.7
do_217m_1,1001.0,81.49,,,8.38,7.05,272.0,72.8,,,2.59,2.67,8.0,100.0,5.0,,,,Do_217_M-1,Do_217_M-1,Germany,Aviation,5.3,5.0,5.7
p1y1_mod11,252.0,77.94,,,3.82,3.94,54.0,50.0,,,2.03,2.13,,,,,,,"P1Y1_mod._11_""Ginga""",P1Y1_mod._11,Japan,Aviation,4.7,4.7,4.7
fw-190a-8,1662.0,64.94,2.29,2.29,0.45,0.45,901.0,70.2,2.15,3.47,0.95,1.54,43.0,,1.19,0.98,0.22,0.19,Fw_190_A-8,Fw_190_A-8,Germany,Aviation,5.3,5.0,5.0
tempest_mk2,201.0,50.54,4.07,3.42,1.96,1.54,257.0,65.06,1.31,1.69,0.64,0.84,11.0,,,,,,Tempest_Mk_II,Tempest_Mk_II,Britain,Aviation,6.3,6.0,6.3
he-177a-5,896.0,71.2,0.23,0.21,3.68,3.38,494.0,82.52,0.64,0.77,1.36,1.66,194.0,,2.6,0.25,3.05,0.92,He_177_A-5,He_177_A-5,Germany,Aviation,5.7,5.3,5.7
il-10_1946,333.0,66.31,0.86,0.78,3.06,2.95,181.0,58.87,0.1,0.09,4.39,3.14,71.0,,0.55,0.45,0.95,0.58,IL-10_(1946),IL-10_(1946),USSR,Aviation,5.0,5.3,5.3
ta-152c,283.0,68.45,2.06,2.1,0.32,0.37,1300.0,78.88,2.8,4.41,1.05,1.66,52.0,100.0,2.86,3.24,2.0,2.0,Ta_152_C-3,Ta_152_C-3,Germany,Aviation,6.3,5.7,5.7
lancaster_mk1,81.0,100.0,,,4.68,2.73,26.0,1.52,,,0.47,0.54,115.0,100.0,0.03,0.13,,,Lancaster_B_Mk_I,Lancaster_B_Mk_I,Britain,Aviation,5.0,5.3,5.7
do_335b_2,106.0,64.1,1.83,1.01,2.7,1.71,4038.0,64.25,0.55,0.49,1.59,1.42,5.0,,,,,,Do_335_B-2,Do_335_B-2,Germany,Aviation,5.7,5.7,5.7
n1k2_j,209.0,57.1,1.21,1.04,0.82,0.69,218.0,88.96,1.45,1.5,1.39,1.39,25.0,,0.88,0.47,,,N1K2-J,N1K2-J,Japan,Aviation,5.7,6.0,6.0
do_335a_0,253.0,41.02,1.59,0.89,0.04,0.03,402.0,92.31,2.25,1.82,0.67,0.52,,,,,,,Do_335_A-0,Do_335_A-0,Germany,Aviation,5.3,5.3,5.0
lancaster_mk3,67.0,55.56,,,5.78,6.2,61.0,,,,1.12,0.86,56.0,100.0,,,,,Lancaster_B_Mk_III,Lancaster_B_Mk_III,Britain,Aviation,5.0,5.3,6.0
do_335a_1,119.0,70.83,1.24,0.83,2.47,2.45,502.0,54.25,0.47,0.39,1.05,0.91,2.0,,,,,,Do_335_A-1,Do_335_A-1,Germany,Aviation,4.7,5.0,5.0
