name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br
tu_4,268.0,73.56,2.94,1.19,8.66,4.93,783.0,58.47,1.19,0.94,0.35,0.23,214.0,100.0,2.24,0.44,1.61,0.5,Tu-4,Tu-4,USSR,Aviation,7.3,8.0,7.7
n1k2_jko,61.0,55.33,0.95,0.8,1.12,1.36,169.0,92.42,3.23,3.96,2.15,2.52,26.0,9.09,,,,,N1K2-Ja,N1K2-Ja,Japan,Aviation,6.0,6.0,6.3
he_219a_7,208.0,42.99,2.3,2.53,0.05,0.05,1849.0,61.01,0.42,0.38,1.97,1.71,15.0,,,,,2.0,He_219_A-7,He_219_A-7,Germany,Aviation,4.7,4.3,4.3
sm_91,368.0,70.7,1.84,1.4,2.19,1.65,1215.0,64.01,2.04,1.8,1.48,1.31,88.0,100.0,6.83,2.86,5.52,2.22,SM.91,SM.91,Italy,Aviation,3.7,3.7,3.7
n1k1_ja,209.0,53.95,1.94,1.95,0.06,0.04,92.0,89.25,2.2,2.58,1.28,1.04,17.0,,,2.53,,,N1K1-Ja,N1K1-Ja,Japan,Aviation,5.3,5.3,5.0
g5n1,163.0,37.27,,,1.51,0.76,16.0,100.0,,,,,,,,,,,G5N1,G5N1,Japan,Aviation,4.3,5.0,5.3
tu-2_postwar,230.0,80.23,0.02,0.04,7.99,5.86,125.0,79.03,,,7.4,3.68,9.0,100.0,,,1.0,1.0,Tu-2S-44,Tu-2S-44,USSR,Aviation,6.0,6.0,6.0
b_24d,210.0,60.48,0.06,0.05,3.02,2.71,22.0,,,,,1.09,,,,,,,B-24D-25-CO,B-24D-25-CO,USA,Aviation,5.7,6.0,6.0
bf-109k-4,2742.0,60.98,3.22,2.79,0.2,0.17,2613.0,62.17,1.82,2.29,0.37,0.46,149.0,24.64,3.64,3.64,,,Bf_109_K-4,Bf_109_K-4,Germany,Aviation,6.0,5.7,6.3
p-47n-15,994.0,54.53,1.32,1.04,1.3,0.92,3988.0,82.44,0.37,0.37,1.41,1.4,12.0,,,1.75,,1.25,P-47N-15,P-47N-15,USA,Aviation,5.0,5.0,4.7
spitfire_ix_usa,144.0,46.39,1.02,1.06,0.4,0.44,430.0,60.17,1.1,1.48,0.2,0.28,,,,,,,Spitfire_LF_Mk_IXc,Spitfire_F_Mk_IXc,Britain,Aviation,4.3,4.7,4.7
p-47m-1-re,975.0,73.02,1.45,1.41,1.67,1.6,2712.0,72.88,0.65,0.67,1.38,1.44,,,,,,,P-47M-1-RE,P-47N-15,USA,Aviation,5.0,5.0,4.7
f7f3,56.0,59.52,2.02,2.27,0.52,0.61,229.0,69.92,2.84,4.01,1.35,1.89,,,,,,,F7F-3,F7F-3,USA,Aviation,6.7,6.0,6.3
spitfire_ix,104.0,78.25,0.94,0.8,,0.13,587.0,50.84,0.72,1.03,0.18,0.26,32.0,,,0.71,,,Spitfire_LF_Mk_IX,Spitfire_LF_Mk_IX,Britain,Aviation,5.7,5.7,5.0
fw-190c,568.0,60.98,2.31,1.23,0.27,0.1,551.0,80.71,2.01,3.97,0.73,1.47,,,,,,,Fw_190_C,Fw_190_C,Germany,Aviation,5.3,5.0,5.0
brigand_b1,110.0,63.68,0.06,0.05,4.37,2.71,18.0,,,,,,,,,,,,Brigand_B_1,Brigand_B_1,Britain,Aviation,5.0,4.7,4.3
ki_87,5.0,,,2.0,,,92.0,51.79,3.39,2.74,1.25,0.8,35.0,,,,,,Ki-87,Ki-87,Japan,Aviation,6.0,6.0,6.0
su-6_m71,104.0,82.69,0.65,0.56,7.74,6.81,636.0,40.69,0.08,0.07,2.86,1.82,111.0,45.31,0.14,0.09,0.97,0.86,Su-6_(M-71F),Su-6_(M-71F),USSR,Aviation,5.3,5.3,5.3
b-29,315.0,78.44,0.3,0.16,6.05,3.05,229.0,39.04,1.46,0.8,0.44,0.34,44.0,,,,,,B-29A-BN,B-29A-BN,USA,Aviation,6.3,6.3,7.0
f8f1,746.0,72.82,1.19,0.92,2.05,1.61,842.0,69.75,0.27,0.29,1.04,1.2,,,,,,,F8F-1,F8F-1,USA,Aviation,4.7,6.0,6.0
spitfire_f22,313.0,67.75,1.34,1.37,0.41,0.43,471.0,69.74,1.41,2.4,0.59,0.95,,,,,,,Spitfire_F_Mk_22,Spitfire_F_Mk_22,Britain,Aviation,5.7,6.3,6.0
sea_fury_fb11,156.0,65.84,1.66,1.83,0.58,0.64,105.0,73.45,1.59,1.95,1.33,1.6,9.0,,,3.0,,2.86,Sea_Fury_FB_11,Sea_Fury_FB_11,Britain,Aviation,5.7,5.3,5.7
do_217m_1,2213.0,81.93,,,6.19,5.09,347.0,61.49,,,1.63,1.43,24.0,,,,,,Do_217_M-1,Do_217_M-1,Germany,Aviation,5.3,5.0,5.7
p1y1_mod11,173.0,67.42,,,3.98,4.08,64.0,10.53,,,2.45,2.77,,,,,,,"P1Y1_mod._11_""Ginga""",P1Y1_mod._11,Japan,Aviation,4.7,4.7,4.7
fw-190a-8,3349.0,60.53,2.3,2.18,0.2,0.19,718.0,81.54,2.84,5.8,0.75,1.56,88.0,34.62,2.77,3.84,,,Fw_190_A-8,Fw_190_A-8,Germany,Aviation,5.3,5.0,5.0
tempest_mk2,260.0,64.85,2.33,2.63,1.27,1.35,745.0,67.08,0.8,0.91,0.66,0.75,,,,,,,Tempest_Mk_II,Tempest_Mk_II,Britain,Aviation,6.3,6.0,6.3
he-177a-5,1475.0,71.17,0.18,0.14,4.85,3.7,635.0,73.02,0.11,0.2,0.63,1.16,204.0,33.33,0.91,0.42,1.12,0.6,He_177_A-5,He_177_A-5,Germany,Aviation,5.7,5.3,5.7
il-10_1946,358.0,69.72,0.89,0.79,2.65,2.37,168.0,32.69,0.21,0.22,5.52,5.47,5.0,,,,,,IL-10_(1946),IL-10_(1946),USSR,Aviation,5.0,5.3,5.3
ta-152c,526.0,65.03,2.59,2.45,0.34,0.33,1884.0,65.1,1.83,2.61,0.92,1.29,44.0,,,,,,Ta_152_C-3,Ta_152_C-3,Germany,Aviation,6.3,5.7,5.7
lancaster_mk1,192.0,60.49,,,3.32,2.96,53.0,83.8,0.07,0.04,1.51,1.64,30.0,100.0,,,,,Lancaster_B_Mk_I,Lancaster_B_Mk_I,Britain,Aviation,5.0,5.3,5.7
do_335b_2,362.0,46.22,0.72,0.48,0.27,0.17,3932.0,58.82,0.38,0.35,1.65,1.54,,,,,,,Do_335_B-2,Do_335_B-2,Germany,Aviation,5.7,5.7,5.7
n1k2_j,164.0,43.61,2.61,1.89,0.78,0.56,270.0,67.54,1.02,0.95,1.52,1.41,16.0,,,,,,N1K2-J,N1K2-J,Japan,Aviation,5.7,6.0,6.0
do_335a_0,312.0,55.57,1.94,1.32,0.19,0.14,189.0,35.05,0.35,0.24,1.06,0.71,2.0,,,,,,Do_335_A-0,Do_335_A-0,Germany,Aviation,5.3,5.3,5.0
lancaster_mk3,196.0,67.19,0.05,0.04,4.47,3.84,33.0,,,,,,,,,,,,Lancaster_B_Mk_III,Lancaster_B_Mk_III,Britain,Aviation,5.0,5.3,6.0
do_335a_1,212.0,62.26,0.79,0.57,1.39,0.99,357.0,53.5,0.15,0.13,0.8,0.73,42.0,,,0.41,,,Do_335_A-1,Do_335_A-1,Germany,Aviation,4.7,5.0,5.0
