name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br
p-39n_su,440.0,59.95,6.25,4.61,0.36,0.25,421.0,70.2,2.69,4.87,0.6,1.1,26.0,100.0,3.14,2.0,,,Pokryshkin's_P-39N-0,Pokryshkin%27s_P-39N-0_(USSR),USSR,Aviation,3.3,3.0,3.0
xp-50,771.0,75.54,2.59,2.49,0.06,0.06,166.0,33.5,2.44,2.94,1.51,1.88,50.0,50.0,1.55,3.07,,,XP-50,XP-50,USA,Aviation,4.0,3.7,4.0
pe-2-205,229.0,92.42,0.4,0.28,12.41,8.45,57.0,33.33,,,6.11,5.76,88.0,51.19,,,0.98,0.83,Pe-2-205,Pe-2-205,USSR,Aviation,3.7,4.0,3.7
me-410b-1,216.0,82.74,0.8,0.69,4.16,3.65,226.0,48.78,0.5,0.51,2.0,2.09,146.0,100.0,0.36,0.46,1.64,1.87,Me_410_B-1,Me_410_B-1,Germany,Aviation,4.7,4.7,4.7
er-2_m105_tat,9.0,,,,,,,,,,,,,,,,,,Yer-2_(M-105)_TAT,Yer-2_(M-105)_TAT,USSR,Aviation,4.7,4.0,4.0
er-2_m105r_tat,,,,,,,,,,,,,,,,,,,Yer-2_(M-105R)_TAT,Yer-2_(M-105R)_TAT,USSR,Aviation,4.7,4.0,4.0
p-47d,10340.0,78.04,1.55,1.46,3.07,2.93,6962.0,74.26,0.22,0.23,1.05,1.07,169.0,,5.0,1.92,7.0,2.13,P-47D-25,P-47D-25,USA,Aviation,3.3,4.3,3.7
ki-49_2b,17.0,,,,,0.24,5.0,,,,,,,,,,,,Ki-49-IIb,Ki-49-IIb,Japan,Aviation,3.7,3.7,4.0
la-5_type39,879.0,57.97,3.06,2.38,0.51,0.38,89.0,60.21,1.68,2.0,0.3,0.02,10.0,,,,,,La-5F,La-5F,USSR,Aviation,3.3,3.3,3.3
yak-9m,142.0,74.4,3.76,4.17,0.05,0.05,64.0,100.0,4.34,,0.32,,42.0,,,2.33,,,Golovachev's_Yak-9M,Golovachev%27s_Yak-9M,USSR,Aviation,3.3,3.0,3.7
hs-129b-2_romania_italy,102.0,72.58,5.02,3.54,0.72,0.54,213.0,79.3,0.28,0.09,7.07,2.39,,,,,,,Hs_129_B-2_(Romania),Hs_129_B-2_(Romania),Germany,Aviation,3.7,3.3,2.7
xf5f,58.0,31.25,2.69,1.67,,,3.0,,,,,,,,,,,,XF5F,XF5F,USA,Aviation,3.0,2.7,2.7
mb_162,126.0,52.69,,,2.57,2.49,22.0,,,,,,26.0,,,,2.0,1.61,M.B.162,M.B.162,France,Aviation,4.0,4.0,4.0
mb_175t,77.0,43.33,0.59,0.72,2.28,2.62,189.0,80.04,3.71,6.31,1.06,1.92,,,,,,,M.B.175T,M.B.175T,France,Aviation,3.3,3.3,3.3
mb_157,233.0,40.14,3.55,2.26,,,,,,,,,,,,,,,M.B.157,M.B.157,France,Aviation,3.3,3.3,3.3
f6f-5n_france,275.0,52.31,1.51,1.46,0.55,0.52,442.0,40.03,0.54,0.43,1.62,1.32,57.0,64.52,1.15,1.17,1.18,1.26,F6F-5N,F6F-5N_(France),France,Aviation,5.0,4.3,4.7
d_520_france,164.0,55.91,2.85,2.9,0.35,0.37,104.0,79.46,2.84,3.81,1.89,1.92,,,,,,,D.520,D.520,France,Aviation,3.0,2.7,2.3
yak-9t,1315.0,58.93,6.7,2.17,1.4,0.43,1398.0,49.53,0.5,0.46,0.25,0.22,128.0,,5.38,3.05,2.63,1.36,Yak-9T,Yak-9T,USSR,Aviation,3.7,4.0,4.0
f6f-5_france,414.0,63.39,3.14,2.43,2.88,2.24,429.0,48.41,0.89,0.48,2.11,1.17,20.0,,,1.86,,0.64,F6F-5,F6F-5_(France),France,Aviation,3.0,3.7,3.7
ki_43_3_otsu,111.0,20.83,8.61,7.26,1.82,1.3,290.0,73.24,1.19,1.18,0.76,0.75,,,,,,,Ki-43-III_otsu,Ki-43-III_otsu,Japan,Aviation,4.3,4.0,4.7
sb2c_5_france,214.0,61.92,1.17,1.05,1.89,1.7,355.0,67.67,0.53,0.36,7.23,4.66,34.0,66.67,0.33,0.19,1.0,1.42,SB2C-5,SB2C-5_(France),France,Aviation,4.0,4.0,4.0
f4u-1d,4199.0,74.35,1.65,1.62,1.65,1.62,686.0,68.49,0.64,0.6,1.84,1.82,16.0,,,0.6,,,F4U-1D,F4U-1D,USA,Aviation,3.0,3.7,3.7
pyorremyrsky,,,,,,,2.0,100.0,3.0,,1.0,,,,,,,,Pyörremyrsky,Py%C3%B6rremyrsky,Sweden,Aviation,4.3,4.3,3.7
hs-129b-2_romania,65.0,43.33,2.5,3.39,0.77,1.02,96.0,76.0,0.33,0.24,1.93,1.6,,,,,,,Hs_129_B-2_(Romania),Hs_129_B-2_(Romania),Germany,Aviation,3.7,3.3,2.7
il_2_37_1943,724.0,60.41,0.69,0.48,4.08,2.87,112.0,60.53,,,5.66,4.35,510.0,38.86,0.13,0.71,0.03,0.03,IL-2-37,IL-2-37,USSR,Aviation,3.3,3.3,3.7
saab_j21a_1,5.0,,,,,,,,,,,,,,,,,,J21A-1,J21A-1,Sweden,Aviation,3.0,3.0,3.0
ffvs_j22_b,3.0,,,4.33,,,,,,,,,,,,,,,J22-B,J22-B,Sweden,Aviation,2.0,2.0,2.0
yak-9b,490.0,67.14,1.97,1.69,1.03,0.89,215.0,66.43,0.68,0.72,0.5,0.53,,,,,,,Yak-9B,Yak-9B,USSR,Aviation,2.7,3.0,3.0
saab_b18a,,,,,,,,,,,,,,,,,,,B18A_,B18A,Sweden,Aviation,2.0,2.0,2.0
saab_b17a,,,,,,,,,,,,,,,,,,,B17A_,B17A,Sweden,Aviation,2.0,2.0,2.0
re_2001_serie1,154.0,40.43,2.18,3.1,0.25,0.44,12.0,,,,,,,,,,,,Re.2001_serie_1,Re.2001_serie_1,Italy,Aviation,2.3,2.3,2.3
sm_79_1939,,,,,,,5.0,,,,,,,,,,,,S.M.79_serie_8,S.M.79_serie_8,Italy,Aviation,2.0,2.3,2.3
re_2001_cb,196.0,44.32,2.78,3.75,0.43,0.53,78.0,16.67,,,0.49,0.45,,,,,,,Re.2001_CB,Re.2001_CB,Italy,Aviation,2.3,2.3,2.3
ju-87d-3_italy,97.0,44.81,0.24,0.15,3.42,3.01,223.0,42.57,,,0.38,0.26,,,,,,,Ju_87_D-3,Ju_87_D-3_(Italy),Italy,Aviation,2.3,2.7,2.7
hurricane_mk1b,311.0,56.26,2.93,3.2,0.5,0.55,26.0,,,,,,,,,,,,Sea_Hurricane_Mk_IB,Sea_Hurricane_Mk_IB,Britain,Aviation,2.0,2.0,2.0
re_2001_cn,1006.0,53.13,6.81,7.87,0.1,0.12,244.0,78.76,2.45,1.02,0.35,0.16,18.0,100.0,2.0,2.0,1.0,1.0,Re.2001_CN,Re.2001_CN,Italy,Aviation,2.7,2.7,2.7
hurricane_mk1c,188.0,67.26,5.33,2.14,,,58.0,46.15,0.54,1.0,1.15,2.15,9.0,,,,,,Sea_Hurricane_Mk_IС,Sea_Hurricane_Mk_IC,Britain,Aviation,3.3,3.0,3.3
hurricanemkii,566.0,49.88,4.35,4.29,1.04,1.03,299.0,65.8,1.3,1.91,2.58,3.76,289.0,55.48,4.52,3.56,5.66,4.44,Hurricane_Mk_IIB/Trop,Hurricane_Mk_IIB/Trop,Britain,Aviation,2.3,2.0,2.0
ki_61_1a_otsu_usa,296.0,58.08,1.52,1.71,,,73.0,,1.8,1.33,,0.58,,,,,,,Ki-61-Ib,Ki-61-Ib_(USA),USA,Aviation,2.3,3.3,3.0
p-40e_ussr,2034.0,84.63,2.86,3.15,0.85,0.95,369.0,69.91,0.58,0.55,1.4,1.36,25.0,,,,,,P-40E-1,P-40E-1,USA,Aviation,2.3,2.7,2.3
ki_44_1,227.0,39.87,3.61,2.99,0.09,0.09,1.0,,3.0,,,,14.0,,,,,,Ki-44-I,Ki-44-I,Japan,Aviation,2.0,2.3,2.0
ki-49_1,26.0,,,,,1.29,,,,,,,,,,,,,Ki-49-I,Ki-49-I,Japan,Aviation,3.3,3.0,3.7
fw_200c_1,170.0,72.69,,,1.59,1.73,28.0,50.0,,,,,,,,,,,Fw_200_C-1,Fw_200_C-1,Germany,Aviation,2.7,2.3,3.0
mig_3_series_1_15,2415.0,75.09,2.49,3.45,0.32,0.45,249.0,84.71,2.6,10.94,1.22,5.42,,,,,,,MiG-3-15,MiG-3-15,USSR,Aviation,1.7,1.7,1.7
halifax_mk3,348.0,87.51,0.29,0.16,9.02,4.64,17.0,,,,,,,,,,,,Halifax_B_Mk_IIIa,Halifax_B_Mk_IIIa,Britain,Aviation,4.0,4.0,4.3
ki_61_1a_otsu,374.0,66.59,5.05,5.78,0.78,0.89,241.0,61.03,1.28,1.96,0.73,1.02,11.0,,,,,,Ki-61-I_otsu,Ki-61-I_otsu,Japan,Aviation,2.3,3.0,3.3
p-38e,314.0,48.94,2.99,2.13,0.14,0.09,177.0,95.16,1.92,2.2,2.01,2.24,24.0,,,1.54,,,P-38E,P-38E,USA,Aviation,3.0,3.0,3.3
ki_100_early,129.0,60.0,2.15,2.72,2.14,3.38,143.0,100.0,4.3,3.31,2.91,2.37,8.0,,,1.5,,,Ki-100,Ki-100,Japan,Aviation,4.0,3.7,3.7
d4y1,150.0,66.88,0.04,0.03,2.03,1.45,76.0,64.39,1.27,1.79,1.09,2.08,,,,,,,D4Y1,D4Y1,Japan,Aviation,2.3,2.3,2.3
mb_152c1,233.0,48.93,4.04,5.68,0.05,0.08,53.0,100.0,1.36,1.05,1.36,0.36,7.0,,,,,,M.B.152C1,M.B.152C1,France,Aviation,2.7,2.3,2.3
corsair_fmk2,135.0,63.98,6.37,6.06,1.41,1.32,48.0,100.0,2.67,1.3,2.33,0.93,,,,,,,Corsair_F_Mk_II,Corsair_F_Mk_II_(Great_Britain),Britain,Aviation,2.7,2.7,3.3
wellington_mk1c,190.0,56.45,,,1.93,1.55,42.0,100.0,,,0.58,1.33,,,,,,,Wellington_Mk_Ic,Wellington_Mk_Ic,Britain,Aviation,2.7,2.3,2.7
pe-2-31,301.0,77.02,0.26,0.25,6.83,6.63,32.0,100.0,0.83,0.59,1.0,0.59,,,,,,,Pe-2-31,Pe-2-31,USSR,Aviation,3.3,3.7,3.7
lagg-3-66,148.0,86.21,3.41,2.15,0.12,0.08,,,,,,,25.0,,,,,,LaGG-3-66,LaGG-3-66,USSR,Aviation,3.0,2.7,2.7
wellington_mk10,80.0,63.04,,,3.41,2.83,16.0,,,,,,,,,,,,Wellington_Mk_X,Wellington_Mk_X,Britain,Aviation,3.3,3.3,4.0
bv-238,215.0,64.35,0.34,0.25,2.85,2.21,565.0,56.32,0.51,0.74,0.35,0.51,19.0,,,,,,BV_238,BV_238,Germany,Aviation,3.7,3.3,4.0
ju-87g_1,76.0,100.0,,,3.0,0.52,83.0,,,,2.83,1.7,27.0,,,0.26,,2.74,Ju_87_G-1,Ju_87_G-1,Germany,Aviation,3.0,2.3,3.0
ju-87g_2,28.0,50.0,,,1.0,1.71,29.0,50.0,,,1.0,2.26,,,,,,,Ju_87_G-2,Ju_87_G-2,Germany,Aviation,3.3,2.7,3.0
ki-45_otsu,109.0,47.31,1.68,1.65,,,2.0,,,,,,,,,,,,Ki-45_otsu,Ki-45_otsu,Japan,Aviation,2.3,2.3,2.7
hudson_mk_v,1.0,,,,,,13.0,100.0,0.29,1.0,4.36,6.25,21.0,,,,,,Hudson_Mk_V,Hudson_Mk_V_(Great_Britain),Britain,Aviation,2.3,2.0,2.0
p-400,1165.0,63.2,2.89,2.72,0.15,0.16,75.0,100.0,,0.05,,,9.0,,,0.43,,,P-400,P-400,USA,Aviation,2.7,2.3,2.3
tbf-1c,268.0,93.94,0.04,0.04,6.96,3.83,140.0,62.06,,,1.0,0.56,20.0,,,,,,TBF-1C,TBF-1C,USA,Aviation,2.0,3.0,2.7
p-40c,70.0,97.33,4.7,3.57,2.38,1.67,7.0,,,1.4,,1.6,,,,,,,P-40C,P-40C,USA,Aviation,2.0,2.3,2.3
pbm_3,38.0,,,,,0.87,,,,,,,,,,,,,"PBM-3_""Mariner""",PBM-3_%22Mariner%22,USA,Aviation,3.0,3.0,3.0
boomerang_mkii,21.0,,,3.1,,,13.0,100.0,,,2.0,2.0,,,,,,,Boomerang_Mk_II,Boomerang_Mk_I_(Great_Britain),Britain,Aviation,3.3,3.3,3.0
d_520,2.0,,,,,,,,,,,,,,,,,,D.520,D.520,France,Aviation,3.0,2.7,2.3
p-39k_1,292.0,49.49,2.88,2.3,0.13,0.1,117.0,29.44,2.19,1.95,3.03,2.64,,,,,,,P-39K-1,P-39K-1_(USSR),USSR,Aviation,3.7,3.0,3.0
he-111h-6,1765.0,57.17,0.04,0.04,1.62,1.43,285.0,23.21,,,0.01,0.01,,,,,,,He_111_H-6,He_111_H-6,Germany,Aviation,2.7,2.7,2.7
f6f-3,2541.0,67.32,1.07,1.11,1.76,1.82,1779.0,71.38,0.34,0.35,1.03,1.07,77.0,,6.44,3.28,0.11,0.25,F6F-5,F6F-5,USA,Aviation,3.0,3.7,3.7
sm_79_1941,11.0,,,,,2.0,,,,,,,,,,,,,S.M.79_AS,S.M.79_AS,Italy,Aviation,2.3,2.7,2.7
n1k1_kyuofu,38.0,100.0,1.9,1.39,1.5,0.6,2.0,,,,,,,,,,,,N1K1,N1K1,Japan,Aviation,2.7,2.7,2.7
a6m2_n_zero,60.0,40.0,1.56,1.46,0.4,0.4,31.0,23.61,,,0.07,0.1,,,,,,,A6M2-N,A6M2-N,Japan,Aviation,2.7,2.3,2.3
ki-45_tei,6.0,100.0,,,,,,,,,,,,,,,,,Ki-45_tei,Ki-45_tei,Japan,Aviation,2.0,2.3,2.3
yak-1b,307.0,46.74,2.6,1.28,0.43,0.21,269.0,78.39,2.32,1.92,0.11,0.08,152.0,26.11,3.14,2.72,0.14,0.23,Yak-1B,Yak-1B,USSR,Aviation,3.3,3.0,3.3
he_100d_1,911.0,60.73,3.41,2.88,0.91,0.78,166.0,62.31,3.72,7.57,0.72,1.22,31.0,,,2.0,,,He_100_D-1,He_100_D-1,Germany,Aviation,1.7,2.0,2.0
hurricane_mk4,135.0,33.87,2.92,2.19,0.3,0.24,184.0,82.23,,,2.73,1.52,7.0,,,,,,Hurricane_Mk_IV,Hurricane_Mk_IV,Britain,Aviation,2.3,2.0,2.0
hurricanemkii_ussr,458.0,63.69,2.11,2.47,0.18,0.2,19.0,,,,,,11.0,,,,,,Hurricane_Mk_IIB,Hurricane_Mk_IIB_(USSR),USSR,Aviation,3.0,3.0,3.0
il-4,209.0,77.68,,,2.36,1.47,29.0,100.0,,,,,,,,,,,IL-4,IL-4,USSR,Aviation,3.0,3.0,3.0
pe-3_early,403.0,93.62,1.1,1.26,4.06,4.61,3.0,,,,,2.0,152.0,25.0,0.1,0.2,,,Pe-3/E,Pe-3_(e),USSR,Aviation,2.0,2.3,2.0
a6m2_zero,57.0,25.0,2.0,1.81,1.5,1.46,65.0,,2.25,4.25,,0.81,,,,,,,A6M2,A6M2,Japan,Aviation,3.7,3.3,3.3
p-40f_10,1218.0,71.19,2.92,3.23,0.81,0.9,180.0,61.67,1.08,1.26,1.35,1.48,,,,,,,P-40F-10,P-40F-10,USA,Aviation,2.3,2.7,2.7
b_34,505.0,78.79,0.49,0.55,4.54,4.92,266.0,83.19,1.05,3.08,3.44,10.34,,,,,,,B-34,B-34,USA,Aviation,2.7,2.7,2.7
ki_43_2_late,9.0,,1.0,0.89,,,,,,,,,,,,,,,Ki-43-II,Ki-43-II,Japan,Aviation,1.7,2.0,2.7
i-153p,45.0,100.0,2.88,2.5,,,39.0,100.0,1.0,1.0,,,,,,,,,I-153P,I-153P,USSR,Aviation,3.3,2.7,2.3
sm_79_1943,19.0,100.0,,,0.07,0.13,,,,,,,,,,,,,S.M.79_bis/T.M,S.M.79_bis/T.M,Italy,Aviation,2.7,2.7,2.7
ki_100_2,73.0,68.97,2.79,3.14,,,177.0,71.51,1.39,1.21,0.97,0.79,40.0,,,0.5,,,Ki-100-II,Ki-100-II,Japan,Aviation,3.7,3.7,3.7
bf-110f-2,741.0,64.2,1.11,0.94,1.64,1.37,191.0,81.4,0.28,0.15,3.71,2.92,142.0,62.88,0.32,0.32,0.63,0.78,Bf_110_F-2,Bf_110_F-2,Germany,Aviation,3.3,3.3,3.3
bf-110g-2,1503.0,69.14,1.7,1.52,1.9,1.72,2932.0,64.51,0.34,0.34,1.68,1.7,251.0,90.91,1.09,0.82,6.26,4.96,Bf_110_G-2,Bf_110_G-2,Germany,Aviation,3.7,3.7,3.7
bf-109e-1,918.0,63.8,4.47,4.53,2.54,2.53,499.0,69.13,2.69,2.7,1.26,1.28,360.0,40.59,5.18,2.71,0.9,0.56,Bf_109_E-1,Bf_109_E-1,Germany,Aviation,1.7,2.3,2.0
bf-109e-3,814.0,49.6,1.56,1.28,0.59,0.48,248.0,53.72,1.59,1.16,0.49,0.48,93.0,90.74,1.87,1.66,0.22,0.1,Bf_109_E-3,Bf_109_E-3,Germany,Aviation,2.7,2.7,2.7
pe-2-1,93.0,100.0,,,14.28,8.1,31.0,,,,,1.6,61.0,50.0,,,1.5,0.8,Pe-2-1,Pe-2-1,USSR,Aviation,3.3,3.7,3.3
sunderland_mk5,33.0,100.0,,,2.67,2.65,,,,,,,,,,,,,Sunderland_Mk_V,Sunderland_Mk_V,Britain,Aviation,2.3,2.0,2.3
f4u-1a_japan,102.0,47.02,4.43,4.92,0.24,0.17,302.0,89.67,8.65,10.76,5.41,6.8,,,,,,,F4U-1A,F4U-1A_(Japan),Japan,Aviation,2.7,2.7,3.3
lagg-3-34,35.0,100.0,3.85,5.08,,,82.0,58.34,,,0.3,0.41,,,,,,,LaGG-3-34,LaGG-3-34,USSR,Aviation,3.0,2.3,2.3
leo_451_late,2.0,,,,,,,,,,,,14.0,,,,,1.0,LeO_451_late,LeO_451_late,France,Aviation,3.0,3.0,3.0
wellington_mk1c_luftwaffe,,,,,,,,,,,,,,,,,,,Wellington_Mk_Ic,Wellington_Mk_Ic,Britain,Aviation,2.7,2.3,2.7
iar_81c,274.0,57.82,6.05,4.89,0.58,0.47,426.0,67.98,0.87,0.57,1.57,1.02,12.0,,,,,,IAR-81C,IAR-81C,Italy,Aviation,2.7,2.7,2.7
yak-1b_luftwaffe,175.0,92.78,1.64,1.32,,,229.0,70.89,1.7,3.64,1.28,2.76,33.0,,,0.13,,,Yak-1B,Yak-1B,USSR,Aviation,3.3,3.0,3.3
lagg-3-35,568.0,93.02,2.33,2.26,0.41,0.41,5.0,,,,,,14.0,,,1.1,,,LaGG-3-35,LaGG-3-35,USSR,Aviation,2.3,2.3,2.3
beaufighter_mk6c,129.0,65.18,0.97,0.56,0.05,0.04,31.0,100.0,2.0,,,0.25,8.0,,,,,,Beaufighter_Mk_VIc,Beaufighter_Mk_VIc,Britain,Aviation,3.0,3.0,3.3
ju-87d-5,347.0,59.57,1.11,1.06,1.76,1.74,385.0,90.38,1.47,0.91,1.95,1.09,11.0,,,,,,Ju_87_D-5,Ju_87_D-5,Germany,Aviation,3.7,3.3,3.3
ki_44_2_otsu,51.0,100.0,2.0,1.17,,,24.0,100.0,1.0,0.63,,,3.0,,,1.0,,,Ki-44-II_otsu,Ki-44-II_otsu,Japan,Aviation,2.3,2.3,2.3
f4f-4_martlet_mk4,66.0,93.18,5.59,4.46,,,105.0,55.05,0.58,1.2,1.12,2.03,,,,,,,Martlet_Mk_IV,Martlet_Mk_IV,Britain,Aviation,3.0,2.7,3.0
g4m1,81.0,96.67,,,3.25,2.09,,,,,,,,,,,,,G4M1,G4M1,Japan,Aviation,3.0,3.0,3.0
wellington_mk1c_late,68.0,,,,,1.11,20.0,,,,,,,,,,,,Wellington_Mk_Ic/L,Wellington_Mk_Ic/L,Britain,Aviation,3.0,2.7,3.0
f4f-3,583.0,52.91,1.68,1.51,0.23,0.22,22.0,,,,,,,,,,,,F4F-3,F4F-3,USA,Aviation,2.7,2.7,3.0
db_3b,217.0,74.66,0.17,0.18,4.04,3.96,14.0,50.0,,,,,,,,,,,DB-3B,DB-3B,USSR,Aviation,2.7,2.7,2.7
f4f-4,540.0,52.61,1.35,1.5,0.06,0.06,8.0,100.0,0.38,0.38,1.63,1.63,,,,,,,F4F-4,F4F-4,USA,Aviation,3.0,2.7,3.0
j2m2,1156.0,56.8,7.84,12.05,0.1,0.19,42.0,100.0,4.46,3.14,4.85,5.43,24.0,,,1.78,,,J2M2,J2M2,Japan,Aviation,3.7,4.3,3.7
mig_3_series_34,217.0,23.15,4.59,2.8,0.33,0.05,15.0,,,,,,,,,,,,MiG-3-34,MiG-3-34,USSR,Aviation,2.7,2.3,2.3
bf-110c-4,632.0,62.7,1.13,0.83,3.25,2.42,1266.0,59.01,0.24,0.24,1.44,1.46,143.0,51.61,0.44,0.56,1.44,2.03,Bf_110_C-7,Bf_110_C-7,Germany,Aviation,3.0,3.0,3.0
pv_2d,697.0,96.5,0.44,0.4,7.55,7.04,172.0,65.11,1.19,1.76,0.89,1.28,17.0,,,,,,PV-2D,PV-2D,USA,Aviation,3.3,3.3,3.3
il_2_1941,327.0,72.89,0.96,0.82,4.02,3.41,240.0,57.84,0.37,0.13,4.36,1.84,38.0,50.0,0.16,0.32,0.16,0.32,IL-2_(1941),IL-2_(1941),USSR,Aviation,2.7,2.3,2.3
p-38g_metal,50.0,86.91,7.18,6.31,0.72,0.69,225.0,65.27,2.03,4.55,2.56,5.83,21.0,,5.0,6.78,,,XP-38G,XP-38G,USA,Aviation,3.0,3.3,3.3
la-5_type37_early,358.0,60.88,1.99,1.75,,,145.0,31.33,0.9,0.59,0.2,0.16,,,,,,,La-5,La-5,USSR,Aviation,3.3,3.0,3.0
bf-109f-2,1384.0,60.56,1.63,2.06,0.88,1.1,331.0,50.61,0.79,1.21,0.48,0.74,93.0,100.0,6.0,4.59,,,Bf_109_F-2,Bf_109_F-2,Germany,Aviation,3.0,3.3,3.0
bf-109f-1,1610.0,62.95,1.9,2.22,0.66,0.78,473.0,54.16,2.07,3.09,0.45,0.65,191.0,100.0,3.4,1.75,0.34,0.15,Bf_109_F-1,Bf_109_F-1,Germany,Aviation,3.0,2.3,3.3
a6m2_mod11,132.0,53.23,3.19,5.73,0.5,0.82,86.0,,2.0,0.57,1.4,0.57,,,,,,,A6M2_mod._11,A6M2_mod._11,Japan,Aviation,3.3,3.3,3.3
mc-202_italy,272.0,22.22,6.62,2.4,,,91.0,9.09,2.07,1.08,0.18,0.17,,,,,,,C.202,C.202,Italy,Aviation,2.3,2.3,2.3
b_25j_1,454.0,66.25,0.4,0.38,2.28,2.26,75.0,34.06,0.33,0.27,1.29,1.46,43.0,,,0.14,,2.0,B-25J-1,B-25J-1,USA,Aviation,3.7,4.0,3.7
yak-9,88.0,65.08,2.26,2.08,,,41.0,47.06,2.65,2.59,,,55.0,66.67,3.38,2.65,0.29,0.15,Yak-9,Yak-9,USSR,Aviation,3.3,3.0,3.0
fw-190a-1,1485.0,45.8,1.92,1.83,0.05,0.05,599.0,67.63,1.41,1.75,0.66,0.82,110.0,,,3.31,,,Fw_190_A-1,Fw_190_A-1,Germany,Aviation,3.7,3.3,3.3
typhoon_mk1a,572.0,64.76,2.2,1.71,0.71,0.55,245.0,84.63,1.34,1.95,1.04,1.59,13.0,100.0,,,,,Typhoon_Mk_Ia,Typhoon_Mk_Ia,Britain,Aviation,2.7,2.7,2.7
boomerang_mki,76.0,100.0,3.96,2.59,,,5.0,,,,,,,,,,,,Boomerang_Mk_I,Boomerang_Mk_I_(Great_Britain),Britain,Aviation,3.3,3.3,3.0
sm_79_iar,6.0,,,,,,,,,,,,,,,,,,S.M.79_B,S.M.79_B,Italy,Aviation,2.3,2.3,2.7
breda_88,63.0,100.0,0.07,0.19,8.79,6.56,3.0,,,,,,,,,,,,Breda_88_(P.XI),Breda_88_(P.XI),Italy,Aviation,2.0,1.7,2.0
p-39n,538.0,49.1,3.35,3.03,0.18,0.15,459.0,81.11,2.65,2.73,1.49,1.53,,,,,,,P-39N-0,P-39N-0,USA,Aviation,3.3,3.0,3.0
fw-190a-4,1891.0,51.3,2.62,2.77,0.17,0.17,481.0,67.77,1.28,2.14,0.67,1.12,102.0,100.0,9.32,12.46,0.63,0.89,Fw_190_A-4,Fw_190_A-4,Germany,Aviation,4.3,4.3,4.0
mc-202_ec,763.0,53.02,5.79,6.09,0.02,0.03,1158.0,63.04,1.91,2.05,0.45,0.49,,,,,,,C.202EC,C.202EC,Italy,Aviation,3.0,3.3,3.0
sm_79_1936_italy,62.0,72.55,,,5.75,5.02,8.0,,,,,,,,,,,,S.M.79_serie_1,S.M.79_serie_1,Italy,Aviation,2.0,1.7,2.3
sm_79_1939_italy,20.0,,,,,7.5,,,,,,,,,,,,,S.M.79_serie_8,S.M.79_serie_8,Italy,Aviation,2.0,2.3,2.3
sm_79_1941_italy,73.0,71.05,,,6.47,3.86,18.0,,,,,,,,,,,,S.M.79_AS,S.M.79_AS,Italy,Aviation,2.3,2.7,2.7
bf-109e-3_japan,273.0,66.67,8.4,12.57,,,141.0,97.85,5.67,6.95,3.02,3.51,,,,,,,Bf_109_E-7,Bf_109_E-7_(Japan),Japan,Aviation,3.0,3.0,2.7
sm_79_iar_italy,13.0,,,,,6.42,,,,,,,,,,,,,S.M.79_B,S.M.79_B,Italy,Aviation,2.3,2.3,2.7
a6m2_zero_usa,387.0,59.94,1.15,1.21,,,265.0,52.17,0.99,1.74,1.06,1.86,37.0,,2.09,2.2,,,A6M2,A6M2,Japan,Aviation,3.7,3.3,3.3
sm_79_1943_italy,18.0,,,,,3.23,29.0,26.47,,,,,,,,,,,S.M.79_bis/T.M,S.M.79_bis/T.M,Italy,Aviation,2.7,2.7,2.7
pe-2-83,45.0,100.0,,,20.33,12.33,9.0,,,,,,,,,,,,Pe-2-83,Pe-2-83,USSR,Aviation,4.0,4.0,4.0
yak-7b,544.0,62.89,2.56,1.23,0.14,0.06,130.0,80.38,1.49,1.38,0.38,0.3,,,,,,,Yak-7B,Yak-7B,USSR,Aviation,3.3,2.3,2.7
ki-49_2a,,,,,,,,,,,,,46.0,,,0.71,,,Ki-49-IIa,Ki-49-IIa,Japan,Aviation,3.7,3.3,3.7
i-16_type28,212.0,73.85,2.39,2.18,0.96,0.85,22.0,50.0,0.8,1.6,1.0,2.0,,,,,,,I-16_type_28,I-16_type_28,USSR,Aviation,3.3,2.7,3.0
avenger_mk1,106.0,81.72,,,10.3,5.74,66.0,89.13,,,5.87,3.77,,,,,,,Avenger_Mk_II,Avenger_Mk_II_(Great_Britain),Britain,Aviation,2.3,3.0,2.7
spitfiremkiia,768.0,43.76,2.56,2.48,,,104.0,81.26,1.88,2.56,1.0,1.18,,,,,,,Spitfire_Mk_IIa,Spitfire_Mk_IIa,Britain,Aviation,2.7,2.7,3.0
wellington_mk3,72.0,59.38,,,4.34,2.44,15.0,,,,,,,,,,,,Wellington_Mk_III,Wellington_Mk_III,Britain,Aviation,3.3,3.0,4.0
p-43a-1,122.0,89.91,2.54,5.14,0.23,0.51,25.0,100.0,,,1.29,1.36,,,,,,,P-43A-1,P-43A-1,USA,Aviation,2.7,2.7,2.7
