name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br
he-162a-1,,,,,,,9.0,100.0,1.0,,,,,,,,,,He_162_A-1,He_162_A-1,Germany,Aviation,6.3,6.3,6.7
arado-234c-3,420.0,70.72,0.46,0.39,12.68,7.38,1850.0,49.33,0.38,0.32,2.08,1.66,86.0,100.0,0.93,0.65,2.21,1.02,Ar_234_C-3,Ar_234_C-3,Germany,Aviation,7.0,7.3,7.3
meteor_fmk3_navy,34.0,100.0,0.56,0.61,0.69,0.61,113.0,42.78,0.83,0.57,1.33,1.82,,,,,,,Sea_Meteor_F_Mk_3,Sea_Meteor_F_Mk_3,Britain,Aviation,7.7,7.7,7.7
mig-17,586.0,57.91,1.78,2.07,0.47,0.54,2945.0,62.69,1.03,1.45,0.2,0.3,137.0,33.33,1.46,1.46,0.87,0.83,MiG-17,MiG-17,USSR,Aviation,9.0,9.0,9.0
b-57b,313.0,90.21,,,5.3,4.79,487.0,50.27,0.15,0.13,0.99,0.77,213.0,100.0,4.0,0.49,2.0,0.27,B-57B,B-57B,USA,Aviation,8.0,8.0,8.0
f9f-2,96.0,100.0,2.96,1.93,6.29,3.59,287.0,56.01,1.18,1.41,1.02,1.11,21.0,,,1.92,,,F9F-2,F9F-2,USA,Aviation,8.3,8.3,8.3
mig-15,663.0,63.54,1.7,1.94,0.71,0.81,2802.0,62.8,1.08,1.61,0.22,0.32,74.0,,1.5,0.69,,,MiG-15bis,MiG-15bis,USSR,Aviation,8.7,8.7,8.7
canberra_bimk6,126.0,78.59,0.27,0.27,6.2,6.52,237.0,54.09,0.4,0.72,1.12,2.08,54.0,100.0,2.0,1.28,,0.84,Canberra_B_(I)_Mk_6,Canberra_B_(I)_Mk_6,Britain,Aviation,8.0,8.0,8.0
so_4050_vautour_2b,141.0,100.0,,,10.55,7.26,204.0,15.0,,,2.38,1.21,28.0,100.0,,,,1.0,S.O.4050_Vautour_IIB,S.O.4050_Vautour_IIB,France,Aviation,9.0,9.0,9.0
so_4050_vautour_2a,339.0,71.8,0.55,0.51,7.04,6.4,481.0,52.16,0.34,0.35,0.68,0.69,26.0,,,,,,S.O.4050_Vautour_IIA,S.O.4050_Vautour_IIA,France,Aviation,9.0,9.0,9.0
md_450b_ouragan,34.0,53.85,0.46,0.73,0.27,0.47,178.0,43.85,0.56,0.8,0.34,0.44,,,,,,,M.D.450B_Ouragan,M.D.450B_Ouragan,France,Aviation,7.7,7.7,7.7
la_174,33.0,47.5,1.05,1.13,0.05,0.08,39.0,80.7,0.81,0.82,0.21,0.21,,,,,,,La-174,La-174,USSR,Aviation,8.0,8.0,8.0
md_452_mystere_2a,67.0,72.22,1.09,0.76,0.51,0.33,130.0,96.77,1.13,1.12,0.3,0.37,,,,,,,M.D.452_IIA,M.D.452_IIA,France,Aviation,8.3,8.7,8.3
vampire_fb5,114.0,75.58,0.7,0.81,1.5,1.75,1328.0,71.73,0.68,0.85,1.44,1.76,82.0,85.72,2.56,3.0,,,Vampire_FB_5,Vampire_FB_5,Britain,Aviation,7.7,7.3,7.7
j7w1,135.0,43.55,2.47,1.65,0.1,0.09,231.0,76.51,2.62,4.39,0.08,0.09,,,,,,,J7W1,J7W1,Japan,Aviation,5.7,6.0,5.7
fw-190d-12,580.0,66.45,1.4,1.38,0.45,0.45,309.0,66.03,3.6,6.73,1.0,2.07,,,,,,,Fw_190_D-12,Fw_190_D-12,Germany,Aviation,6.0,5.3,5.3
spitfire_xvi,201.0,32.18,3.26,1.91,0.48,0.27,358.0,72.39,1.02,1.21,0.15,0.2,10.0,,,,,,Spitfire_F_Mk_XVI,Spitfire_F_Mk_XVI,Britain,Aviation,4.7,5.0,5.0
p-38k,,,,,,,85.0,56.99,1.91,2.05,2.12,2.26,17.0,100.0,3.83,,,,P-38K,P-38K,USA,Aviation,5.3,5.3,5.3
b-17g,49.0,100.0,,,4.34,3.69,61.0,,,,4.23,3.77,13.0,,,,,,B-17G-60-VE,B-17G-60-VE,USA,Aviation,6.0,5.7,6.7
wyvern_s4,41.0,50.0,0.5,0.28,6.42,7.92,2905.0,64.75,0.2,0.17,1.93,1.7,350.0,69.87,2.72,0.69,5.43,1.54,Wyvern_S4,Wyvern_S4,Britain,Aviation,4.7,5.0,5.0
douglas_ad_4,280.0,56.24,1.05,0.73,3.53,2.41,1420.0,62.97,0.35,0.34,4.26,4.31,86.0,82.69,0.55,0.48,11.54,11.98,AD-4,AD-4,USA,Aviation,6.0,6.0,5.7
tu_4,111.0,74.46,0.75,0.66,4.77,4.2,292.0,64.73,1.76,1.33,0.39,0.17,29.0,,,0.21,,0.43,Tu-4,Tu-4,USSR,Aviation,7.3,8.0,7.7
n1k2_jko,96.0,89.52,1.85,1.61,0.89,0.84,244.0,82.75,2.57,7.55,1.2,3.75,,,,,,,N1K2-Ja,N1K2-Ja,Japan,Aviation,6.0,6.0,6.3
he_219a_7,16.0,72.73,1.55,1.93,,,1646.0,72.72,0.51,0.48,2.14,1.99,,,,,,,He_219_A-7,He_219_A-7,Germany,Aviation,4.7,4.3,4.3
sm_91,240.0,61.73,1.7,1.42,2.34,1.99,532.0,82.91,3.34,2.98,2.44,2.14,34.0,100.0,4.2,2.71,2.2,1.29,SM.91,SM.91,Italy,Aviation,3.7,3.7,3.7
n1k1_ja,100.0,11.11,4.22,2.04,0.44,0.15,77.0,100.0,3.45,5.17,3.69,5.56,7.0,,,,,,N1K1-Ja,N1K1-Ja,Japan,Aviation,5.3,5.3,5.0
g5n1,48.0,81.25,,,3.56,1.59,3.0,100.0,,,,,,,,,,,G5N1,G5N1,Japan,Aviation,4.3,5.0,5.3
tu-2_postwar,153.0,69.36,0.04,0.04,12.14,9.23,181.0,76.61,0.25,0.11,5.75,2.98,9.0,,,,,,Tu-2S-44,Tu-2S-44,USSR,Aviation,6.0,6.0,6.0
b_24d,45.0,50.0,,,3.21,7.08,41.0,,,,,1.94,,,,,,,B-24D-25-CO,B-24D-25-CO,USA,Aviation,5.7,6.0,6.0
bf-109k-4,2157.0,64.46,3.1,2.86,0.25,0.21,1776.0,62.86,1.7,2.57,0.41,0.62,73.0,86.36,6.0,6.11,,,Bf_109_K-4,Bf_109_K-4,Germany,Aviation,6.0,5.7,6.3
p-47n-15,481.0,57.85,1.55,1.15,1.67,1.21,1267.0,72.24,0.39,0.45,1.7,1.94,,,,,,,P-47N-15,P-47N-15,USA,Aviation,5.0,5.0,4.7
spitfire_ix_usa,52.0,,2.0,1.4,0.57,0.4,467.0,67.82,1.61,2.81,0.23,0.39,77.0,75.64,3.18,2.02,3.38,2.96,Spitfire_LF_Mk_IXc,Spitfire_F_Mk_IXc,Britain,Aviation,4.3,4.7,4.7
p-47m-1-re,508.0,79.5,1.56,1.6,2.4,2.43,1967.0,66.95,0.58,0.61,1.4,1.5,,,,,,,P-47M-1-RE,P-47N-15,USA,Aviation,5.0,5.0,4.7
f7f3,28.0,50.0,1.0,1.0,1.5,0.74,206.0,82.39,1.55,2.68,0.7,1.21,,,,,,,F7F-3,F7F-3,USA,Aviation,6.7,6.0,6.3
spitfire_ix,127.0,31.6,2.3,1.84,0.41,0.31,546.0,67.7,2.37,2.24,0.69,0.62,54.0,,,1.26,,,Spitfire_LF_Mk_IX,Spitfire_LF_Mk_IX,Britain,Aviation,5.7,5.7,5.0
fw-190c,159.0,79.3,5.63,4.45,0.26,0.12,471.0,69.93,1.5,2.29,1.03,1.59,,,,,,,Fw_190_C,Fw_190_C,Germany,Aviation,5.3,5.0,5.0
brigand_b1,29.0,,,,7.0,4.18,68.0,100.0,0.77,0.77,3.73,3.8,,,,,,,Brigand_B_1,Brigand_B_1,Britain,Aviation,5.0,4.7,4.3
ki_87,,,,,,,91.0,60.0,2.1,1.54,2.43,1.86,4.0,,,,,,Ki-87,Ki-87,Japan,Aviation,6.0,6.0,6.0
su-6_m71,33.0,90.0,0.03,0.09,14.65,13.52,588.0,35.94,0.08,0.07,4.13,2.47,100.0,73.89,0.07,0.08,1.7,1.5,Su-6_(M-71F),Su-6_(M-71F),USSR,Aviation,5.3,5.3,5.3
b-29,175.0,86.61,0.04,0.03,6.15,3.59,51.0,100.0,0.4,,1.7,2.08,21.0,100.0,1.0,1.0,,,B-29A-BN,B-29A-BN,USA,Aviation,6.3,6.3,7.0
f8f1,454.0,79.43,4.54,1.13,5.51,1.48,425.0,74.72,1.0,0.39,2.28,1.13,,,,,,,F8F-1,F8F-1,USA,Aviation,4.7,6.0,6.0
spitfire_f22,240.0,69.39,1.58,1.6,0.23,0.23,242.0,68.33,4.13,6.44,1.3,2.08,,,,,,,Spitfire_F_Mk_22,Spitfire_F_Mk_22,Britain,Aviation,5.7,6.3,6.0
sea_fury_fb11,115.0,60.48,1.22,1.28,0.24,0.23,190.0,64.3,0.68,0.51,0.91,0.66,,,,,,,Sea_Fury_FB_11,Sea_Fury_FB_11,Britain,Aviation,5.7,5.3,5.7
do_217m_1,1893.0,83.73,,,6.35,5.79,273.0,61.18,,,2.52,2.25,5.0,100.0,,,,,Do_217_M-1,Do_217_M-1,Germany,Aviation,5.3,5.0,5.7
p1y1_mod11,57.0,100.0,,,11.16,9.98,23.0,22.22,,,3.28,3.5,,,,,,,"P1Y1_mod._11_""Ginga""",P1Y1_mod._11,Japan,Aviation,4.7,4.7,4.7
fw-190a-8,1730.0,65.54,2.46,2.48,0.22,0.22,444.0,90.14,3.2,5.8,0.99,1.96,52.0,93.75,3.69,4.08,,,Fw_190_A-8,Fw_190_A-8,Germany,Aviation,5.3,5.0,5.0
tempest_mk2,153.0,54.98,2.96,4.75,0.8,1.25,700.0,57.09,0.87,0.81,0.66,0.58,10.0,,,,,,Tempest_Mk_II,Tempest_Mk_II,Britain,Aviation,6.3,6.0,6.3
he-177a-5,1312.0,75.95,0.26,0.23,4.97,4.46,160.0,68.89,0.29,0.41,1.11,1.8,124.0,16.67,0.88,0.42,1.41,0.61,He_177_A-5,He_177_A-5,Germany,Aviation,5.7,5.3,5.7
il-10_1946,168.0,58.21,0.94,1.02,4.57,5.18,263.0,54.83,0.12,0.05,5.19,3.48,1.0,,,,,,IL-10_(1946),IL-10_(1946),USSR,Aviation,5.0,5.3,5.3
ta-152c,283.0,64.09,2.19,2.37,0.28,0.28,1308.0,71.96,2.66,3.91,0.94,1.39,26.0,,,,,,Ta_152_C-3,Ta_152_C-3,Germany,Aviation,6.3,5.7,5.7
lancaster_mk1,29.0,50.0,,,6.75,6.81,79.0,65.05,,,0.77,0.96,3.0,,,,,,Lancaster_B_Mk_I,Lancaster_B_Mk_I,Britain,Aviation,5.0,5.3,5.7
do_335b_2,21.0,50.0,1.92,1.17,,,2749.0,64.36,0.51,0.56,1.76,1.88,,,,,,,Do_335_B-2,Do_335_B-2,Germany,Aviation,5.7,5.7,5.7
n1k2_j,113.0,59.09,2.07,1.71,1.18,1.02,114.0,97.7,1.73,1.9,2.59,3.15,22.0,9.09,1.82,2.0,,,N1K2-J,N1K2-J,Japan,Aviation,5.7,6.0,6.0
do_335a_0,98.0,60.0,1.89,0.8,0.12,0.05,206.0,55.43,0.99,0.68,0.41,0.3,,,,,,,Do_335_A-0,Do_335_A-0,Germany,Aviation,5.3,5.3,5.0
lancaster_mk3,12.0,,,,,5.8,24.0,,,,4.0,2.82,2.0,,,,,,Lancaster_B_Mk_III,Lancaster_B_Mk_III,Britain,Aviation,5.0,5.3,6.0
do_335a_1,166.0,59.33,0.9,0.68,2.48,1.79,297.0,70.26,0.47,0.39,1.09,0.94,7.0,,,,,,Do_335_A-1,Do_335_A-1,Germany,Aviation,4.7,5.0,5.0
